user_id,language,proficiency
62191,tur,
62191,eng,
62191,deu,
62192,eng,limited_working
62193,eng,professional_working
62193,i̇spanyolca,limited_working
62194,eng,professional_working
62195,deu,elementary
62195,eng,professional_working
62197,eng,limited_working
62197,tur,native_or_bilingual
62199,eng,
62199,deu,
62200,eng,professional_working
62201,eng,professional_working
62203,tur,native_or_bilingual
62203,eng,professional_working
62204,ara,native_or_bilingual
62204,tur,native_or_bilingual
62204,eng,limited_working
62204,fra,elementary
62206,eng,limited_working
62207,tur,native_or_bilingual
62207,eng,full_professional
62207,deu,limited_working
62207,malay dili,elementary
62208,eng,elementary
62210,eng,
62215,tur,native_or_bilingual
62215,eng,professional_working
62216,tur,native_or_bilingual
62216,eng,limited_working
62217,tur,native_or_bilingual
62217,eng,
62222,eng,professional_working
62222,deu,elementary
62223,eng,professional_working
62225,eng,full_professional
62225,deu,elementary
62225,tur,native_or_bilingual
62226,eng,limited_working
62227,tur,native_or_bilingual
62227,eng,native_or_bilingual
62228,tur,native_or_bilingual
62228,eng,full_professional
62228,i̇spanyolca,elementary
62229,eng,full_professional
62229,deu,elementary
62230,eng,professional_working
62230,tur,native_or_bilingual
62230,deu,elementary
62231,tur,native_or_bilingual
62231,eng,full_professional
62232,tur,native_or_bilingual
62232,eng,professional_working
62233,eng,limited_working
62234,tur,native_or_bilingual
62234,eng,professional_working
62235,tur,
62235,eng,
62235,deu,
62236,tur,native_or_bilingual
62236,eng,native_or_bilingual
62236,deu,elementary
62237,eng,full_professional
62237,tur,native_or_bilingual
62237,i̇spanyolca,elementary
62238,eng,professional_working
62238,tur,native_or_bilingual
62239,tur,native_or_bilingual
62239,eng,professional_working
62240,tur,native_or_bilingual
62240,eng,limited_working
62243,tur,native_or_bilingual
62243,eng,limited_working
62244,tur,native_or_bilingual
62244,eng,professional_working
62247,eng,professional_working
62249,eng,full_professional
62249,deu,elementary
62251,tur,
62251,eng,
62252,tur,native_or_bilingual
62252,eng,professional_working
62254,tur,native_or_bilingual
62254,eng,professional_working
62254,deu,limited_working
62257,tur,native_or_bilingual
62257,eng,limited_working
62259,tur,native_or_bilingual
62259,eng,limited_working
62261,tur,native_or_bilingual
62261,eng,professional_working
62262,eng,professional_working
62262,deu,elementary
62262,spa,elementary
62265,tur,native_or_bilingual
62265,eng,full_professional
62267,tur,native_or_bilingual
62267,eng,professional_working
62267,deutsch,elementary
62268,eng,professional_working
62268,deu,elementary
62268,tur,native_or_bilingual
62270,tur,native_or_bilingual
62270,eng,full_professional
62272,eng,
62273,tur,native_or_bilingual
62273,eng,professional_working
62273,deu,elementary
62274,tur,native_or_bilingual
62274,eng,professional_working
62277,eng,professional_working
62278,eng,full_professional
62278,deu,elementary
62279,eng,professional_working
62279,tur,native_or_bilingual
62279,fra,elementary
62282,eng,professional_working
62282,deu,limited_working
62285,eng,professional_working
62285,tur,native_or_bilingual
62285,jpn,elementary
62285,deu,elementary
62286,tur,native_or_bilingual
62286,eng,professional_working
62286,deu,elementary
62287,eng,
62287,tur,native_or_bilingual
62287,deu,elementary
62289,eng,full_professional
62290,kor,elementary
62290,eng,limited_working
62291,tur,native_or_bilingual
62291,eng,professional_working
62292,tur,
62292,eng,
62294,tur,native_or_bilingual
62294,eng,full_professional
62296,eng,full_professional
62296,tur,native_or_bilingual
62297,tur,native_or_bilingual
62297,eng,professional_working
62298,tur,native_or_bilingual
62298,eng,professional_working
62298,spa,elementary
62299,eng,professional_working
62300,tur,native_or_bilingual
62300,eng,professional_working
62300,deu,elementary
62301,tur,native_or_bilingual
62301,eng,professional_working
62302,eng,full_professional
62302,fra,professional_working
62302,tur,native_or_bilingual
62303,eng,professional_working
62303,tur,native_or_bilingual
62304,eng,native_or_bilingual
62306,tur,native_or_bilingual
62306,eng,limited_working
62308,eng,professional_working
62308,tur,native_or_bilingual
62309,eng,professional_working
62311,tur,native_or_bilingual
62311,eng,professional_working
62312,tur,native_or_bilingual
62312,eng,professional_working
62312,deu,elementary
62313,tur,
62313,eng,
62316,tur,native_or_bilingual
62316,eng,professional_working
62317,eng,full_professional
62317,deu,elementary
62317,tur,native_or_bilingual
62321,tur,native_or_bilingual
62321,eng,professional_working
62322,eng,limited_working
62325,eng,
62326,eng,professional_working
62326,tur,native_or_bilingual
62327,tur,native_or_bilingual
62327,eng,full_professional
62327,deu,elementary
62330,tur,native_or_bilingual
62331,tur,
62331,eng,
62331,rus,elementary
62334,tur,native_or_bilingual
62334,eng,professional_working
62335,eng,professional_working
62336,eng,professional_working
62336,tur,native_or_bilingual
62337,tur,native_or_bilingual
62337,eng,full_professional
62338,tur,
62338,eng,
62339,tur,native_or_bilingual
62339,eng,full_professional
62340,eng,full_professional
62341,tur,native_or_bilingual
62341,azerbaijani,native_or_bilingual
62341,eng,professional_working
62342,tur,native_or_bilingual
62342,eng,elementary
62345,eng,professional_working
62345,deu,elementary
62345,boşnakça,elementary
62347,tur,native_or_bilingual
62347,eng,full_professional
62349,eng,professional_working
62350,한국어,native_or_bilingual
62350,eng,native_or_bilingual
62350,tur,full_professional
62352,tur,native_or_bilingual
62352,eng,professional_working
62353,eng,
62354,deu,limited_working
62354,eng,professional_working
62355,tur,native_or_bilingual
62355,eng,professional_working
62355,deu,professional_working
62356,eng,professional_working
62356,deu,limited_working
62356,tur,native_or_bilingual
62357,tur,native_or_bilingual
62357,eng,limited_working
62358,eng,
62360,tur,native_or_bilingual
62360,eng,professional_working
62361,tur,
62361,eng,professional_working
62362,deu,elementary
62362,eng,limited_working
62362,tur,native_or_bilingual
62364,eng,professional_working
62364,deu,elementary
62364,fra,elementary
62368,tur,native_or_bilingual
62368,eng,
62369,tur,native_or_bilingual
62369,eng,professional_working
62369,deu,elementary
62374,eng,
62375,tur,native_or_bilingual
62375,eng,professional_working
62375,deu,
62379,eng,professional_working
62379,tur,native_or_bilingual
62381,tur,native_or_bilingual
62381,eng,professional_working
62383,tur,
62383,eng,
62385,eng,professional_working
62393,deu,limited_working
62393,eng,professional_working
62393,tur,native_or_bilingual
62395,eng,professional_working
62396,eng,professional_working
62397,eng,
62399,eng,limited_working
62399,tur,native_or_bilingual
62402,tur,native_or_bilingual
62402,eng,professional_working
62402,deu,professional_working
62403,tur,native_or_bilingual
62403,eng,limited_working
62404,deu,
62404,eng,professional_working
62404,i̇spanyolca,elementary
62405,tur,native_or_bilingual
62405,eng,professional_working
62408,azerbaijani,full_professional
62408,tur,native_or_bilingual
62408,eng,professional_working
62410,eng,limited_working
62410,tur,native_or_bilingual
62412,tur,native_or_bilingual
62412,eng,limited_working
62415,eng,
62417,tur,native_or_bilingual
62417,eng,full_professional
62417,deu,elementary
62419,eng,
62419,fra,
62420,tur,native_or_bilingual
62420,eng,professional_working
62421,tur,native_or_bilingual
62421,eng,professional_working
62422,tur,
62422,eng,elementary
62424,tur,native_or_bilingual
62424,eng,full_professional
62426,eng,native_or_bilingual
62426,deu,elementary
62426,rus,elementary
62429,eng,full_professional
62429,deu,limited_working
62435,tur,native_or_bilingual
62435,deu,elementary
62435,eng,full_professional
62437,eng,professional_working
62437,tur,native_or_bilingual
62442,eng,native_or_bilingual
62444,tur,native_or_bilingual
62444,eng,professional_working
62444,i̇talyanca,elementary
62445,tur,native_or_bilingual
62445,eng,limited_working
62446,tur,
62446,eng,
62448,eng,professional_working
62448,tur,native_or_bilingual
62450,eng,professional_working
62450,tur,native_or_bilingual
62451,eng,full_professional
62451,tur,native_or_bilingual
62451,turkmen,native_or_bilingual
62451,rus,professional_working
62454,eng,professional_working
62454,fra,elementary
62455,tur,native_or_bilingual
62455,eng,professional_working
62455,deu,limited_working
62459,eng,native_or_bilingual
62459,fra,limited_working
62459,ara,elementary
62459,latince,limited_working
62459,tur,professional_working
62459,tur,native_or_bilingual
62459,i̇spanyolca,elementary
62460,tur,native_or_bilingual
62460,fra,native_or_bilingual
62460,eng,native_or_bilingual
62463,eng,
62464,eng,
62466,eng,
62466,dutch,
62467,eng,
62468,tur,
62468,eng,full_professional
62468,deu,elementary
62471,eng,professional_working
62471,deu,limited_working
62472,eng,full_professional
62472,spa,elementary
62472,tur,native_or_bilingual
62475,eng,full_professional
62475,deu,elementary
62475,tur,native_or_bilingual
62476,eng,
62478,eng,professional_working
62480,eng,professional_working
62480,tur,native_or_bilingual
62481,eng,full_professional
62482,tur,native_or_bilingual
62482,eng,professional_working
62482,i̇talyanca,elementary
62485,tur,
62485,eng,
62486,tur,
62486,eng,
62488,eng,professional_working
62488,spa,elementary
62490,eng,professional_working
62490,tur,native_or_bilingual
62492,eng,limited_working
62492,tur,native_or_bilingual
62496,eng,native_or_bilingual
62497,tur,native_or_bilingual
62497,eng,professional_working
62498,tur,native_or_bilingual
62498,eng,professional_working
62499,tur,native_or_bilingual
62499,eng,limited_working
62501,tur,native_or_bilingual
62501,eng,professional_working
62501,spa,elementary
62502,eng,
62504,eng,full_professional
62506,eng,professional_working
62507,eng,full_professional
62507,tur,native_or_bilingual
62508,tur,native_or_bilingual
62508,eng,professional_working
62509,tur,
62509,eng,
62510,eng,
62511,eng,limited_working
62512,tur,native_or_bilingual
62512,eng,professional_working
62513,eng,full_professional
62513,tur,native_or_bilingual
62513,deu,limited_working
62514,eng,
62517,tur,native_or_bilingual
62517,deu,professional_working
62517,eng,professional_working
62518,tur,native_or_bilingual
62518,eng,professional_working
62520,eng,
62521,tur,native_or_bilingual
62521,eng,professional_working
62522,tur,
62522,eng,
62523,eng,
62525,eng,professional_working
62527,tur,
62528,tur,native_or_bilingual
62528,eng,full_professional
62528,deu,elementary
62529,eng,professional_working
62530,tur,native_or_bilingual
62530,eng,professional_working
62531,tur,native_or_bilingual
62531,eng,limited_working
62531,jpn,elementary
62532,tur,native_or_bilingual
62532,eng,professional_working
62532,i̇talyanca,limited_working
62533,tur,
62533,eng,
62533,fra,
62534,eng,professional_working
62537,tur,native_or_bilingual
62537,eng,professional_working
62537,deu,elementary
62538,eng,limited_working
62539,ara,full_professional
62539,eng,professional_working
62540,eng,full_professional
62540,spa,professional_working
62540,deu,elementary
62541,eng,native_or_bilingual
62541,deu,elementary
62541,romanian,elementary
62542,eng,full_professional
62543,tur,native_or_bilingual
62543,eng,professional_working
62543,deu,elementary
62546,eng,full_professional
62548,tur,native_or_bilingual
62548,eng,full_professional
62548,i̇spanyolca,limited_working
62549,eng,professional_working
62551,eng,
62551,deu,
62553,eng,full_professional
62553,deu,elementary
62554,eng,
62555,eng,full_professional
62556,eng,professional_working
62557,tur,native_or_bilingual
62557,eng,professional_working
62558,tur,native_or_bilingual
62558,eng,professional_working
62560,eng,native_or_bilingual
62561,eng,professional_working
62562,tur,
62562,eng,
62566,eng,professional_working
62567,deu,professional_working
62567,eng,professional_working
62567,tur,native_or_bilingual
62568,tur,native_or_bilingual
62568,eng,professional_working
62568,tur,native_or_bilingual
62569,tur,native_or_bilingual
62569,eng,professional_working
62570,tur,native_or_bilingual
62570,eng,native_or_bilingual
62570,deu,elementary
62571,eng,professional_working
62571,tur,native_or_bilingual
62572,eng,
62573,eng,
62574,tur,
62574,eng,
62576,eng,professional_working
62576,norwegian,elementary
62579,tur,native_or_bilingual
62579,eng,professional_working
62582,eng,native_or_bilingual
62582,deu,full_professional
62583,eng,
62584,tur,native_or_bilingual
62584,eng,full_professional
62587,tur,native_or_bilingual
62587,eng,full_professional
62587,deu,limited_working
62588,eng,
62589,eng,
62591,eng,professional_working
62592,eng,professional_working
62593,eng,
62594,eng,professional_working
62594,tur,native_or_bilingual
62595,eng,professional_working
62595,fra,elementary
62597,eng,professional_working
62597,deu,elementary
62599,eng,
62602,tur,native_or_bilingual
62602,eng,professional_working
62604,tur,native_or_bilingual
62604,eng,professional_working
62605,eng,
62606,eng,professional_working
62606,deu,limited_working
62606,rus,elementary
62608,tur,
62608,eng,
62609,deu,
62609,eng,professional_working
62610,eng,professional_working
62614,eng,professional_working
62614,tur,native_or_bilingual
62617,eng,professional_working
62617,dutch,elementary
62618,tur,native_or_bilingual
62618,eng,full_professional
62618,japanesse(roomaji),elementary
62619,eng,
62619,i̇spanyolca,
62620,eng,
62620,deu,
62622,eng,full_professional
62624,tur,native_or_bilingual
62624,eng,professional_working
62624,deu,limited_working
62625,tur,native_or_bilingual
62625,i̇spanyolca,limited_working
62626,eng,
62626,tur,
62630,eng,
62632,eng,
62632,tur,
62633,eng,full_professional
62633,tur,native_or_bilingual
62633,jpn,elementary
62634,eng,full_professional
62636,eng,professional_working
62641,tur,native_or_bilingual
62641,eng,professional_working
62641,deu,elementary
62644,eng,native_or_bilingual
62644,tur,
62645,tur,native_or_bilingual
62645,fra,native_or_bilingual
62645,eng,native_or_bilingual
62649,eng,professional_working
62650,tur,native_or_bilingual
62650,eng,professional_working
62650,deu,elementary
62650,zho,elementary
62652,tur,full_professional
62653,eng,full_professional
62653,tur,native_or_bilingual
62653,turkmen,native_or_bilingual
62653,rus,professional_working
62656,tur,
62656,eng,
62657,tur,native_or_bilingual
62657,eng,professional_working
62657,rus,professional_working
62660,tur,native_or_bilingual
62660,eng,professional_working
62662,tur,native_or_bilingual
62662,eng,professional_working
62662,deu,elementary
62664,eng,professional_working
62664,deu,limited_working
62665,tur,native_or_bilingual
62665,eng,limited_working
62666,eng,
62667,azerbaijani,full_professional
62667,tur,native_or_bilingual
62667,eng,professional_working
62668,tur,native_or_bilingual
62668,eng,professional_working
62668,deu,limited_working
62671,eng,professional_working
62671,fra,elementary
62673,eng,native_or_bilingual
62673,fra,limited_working
62673,ara,elementary
62673,latince,limited_working
62673,tur,professional_working
62673,tur,native_or_bilingual
62673,i̇spanyolca,elementary
62675,tur,native_or_bilingual
62675,eng,
62676,eng,
62677,eng,native_or_bilingual
62677,deu,elementary
62677,rus,elementary
62678,eng,
62680,eng,full_professional
62680,deu,professional_working
62680,tur,native_or_bilingual
62682,eng,professional_working
62683,eng,professional_working
62683,spa,elementary
62686,tur,native_or_bilingual
62686,eng,limited_working
62689,eng,
62690,eng,
62691,eng,
62691,deu,
62692,eng,native_or_bilingual
62692,eng,full_professional
62693,tur,
62693,eng,
62699,tur,native_or_bilingual
62699,fra,professional_working
62699,eng,professional_working
62701,eng,professional_working
62701,deu,limited_working
62704,tur,native_or_bilingual
62704,bulgarca,native_or_bilingual
62704,eng,limited_working
62705,tur,native_or_bilingual
62705,eng,professional_working
62705,rus,professional_working
62707,eng,
62709,eng,
62710,eng,
62712,tur,
62712,eng,
62716,tur,native_or_bilingual
62716,eng,professional_working
62717,eng,
62719,eng,
62722,eng,native_or_bilingual
62722,fra,limited_working
62722,ara,elementary
62722,latince,limited_working
62722,tur,professional_working
62722,tur,native_or_bilingual
62722,i̇spanyolca,elementary
62723,eng,professional_working
62724,eng,native_or_bilingual
62724,fra,limited_working
62724,ara,elementary
62724,latince,limited_working
62724,tur,professional_working
62724,tur,native_or_bilingual
62724,i̇spanyolca,elementary
62725,tur,native_or_bilingual
62725,eng,full_professional
62725,i̇spanyolca,elementary
62733,tur,
62733,eng,
62738,eng,
62739,tur,native_or_bilingual
62739,eng,
62744,eng,full_professional
62744,tur,native_or_bilingual
62745,eng,full_professional
62745,deu,elementary
62747,tur,native_or_bilingual
62747,eng,professional_working
62748,eng,professional_working
62748,deu,elementary
62749,eng,professional_working
62750,tur,native_or_bilingual
62750,eng,professional_working
62752,eng,professional_working
62752,fra,limited_working
62752,tur,native_or_bilingual
62753,eng,professional_working
62753,tur,native_or_bilingual
62754,tur,native_or_bilingual
62754,eng,professional_working
62755,tur,native_or_bilingual
62755,eng,full_professional
62755,deu,limited_working
62755,malay dili,elementary
62756,eng,native_or_bilingual
62756,eng,full_professional
62759,tur,native_or_bilingual
62759,eng,professional_working
62760,eng,professional_working
62761,tur,native_or_bilingual
62761,eng,professional_working
62764,eng,professional_working
62764,deu,elementary
62764,tur,native_or_bilingual
62765,tur,native_or_bilingual
62765,eng,professional_working
62765,deu,elementary
62766,eng,professional_working
62767,tur,native_or_bilingual
62767,eng,professional_working
62768,eng,native_or_bilingual
62768,fra,elementary
62768,deu,elementary
62769,tur,native_or_bilingual
62769,eng,professional_working
62770,tur,native_or_bilingual
62770,rus,limited_working
62770,eng,professional_working
62771,eng,professional_working
62771,tur,native_or_bilingual
62773,tur,native_or_bilingual
62773,eng,professional_working
62774,eng,professional_working
62775,eng,limited_working
62776,eng,professional_working
62776,deu,limited_working
62776,tur,native_or_bilingual
62776,dutch,limited_working
62778,tur,native_or_bilingual
62778,eng,professional_working
62779,eng,
62780,eng,professional_working
62781,eng,professional_working
62781,deu,limited_working
62781,tur,native_or_bilingual
62783,tur,native_or_bilingual
62783,eng,professional_working
62783,deu,limited_working
62784,eng,full_professional
62784,tur,native_or_bilingual
62787,tur,
62787,eng,
62790,tur,native_or_bilingual
62790,eng,professional_working
62790,deu,elementary
62791,eng,professional_working
62791,tur,native_or_bilingual
62792,tur,native_or_bilingual
62792,eng,limited_working
62794,eng,professional_working
62795,eng,full_professional
62796,tur,native_or_bilingual
62796,eng,professional_working
62798,eng,professional_working
62798,deu,elementary
62798,tur,native_or_bilingual
62803,tur,native_or_bilingual
62803,eng,professional_working
62805,tur,native_or_bilingual
62805,eng,professional_working
62805,deu,elementary
62809,eng,professional_working
62809,deu,professional_working
62810,eng,professional_working
62811,tur,native_or_bilingual
62811,eng,professional_working
62811,deu,limited_working
62811,i̇talyanca,elementary
62812,tur,native_or_bilingual
62812,eng,professional_working
62813,eng,full_professional
62813,tur,native_or_bilingual
62816,tur,native_or_bilingual
62816,eng,
62817,eng,professional_working
62817,deu,elementary
62821,eng,full_professional
62821,rus,elementary
62821,tur,native_or_bilingual
62822,tur,native_or_bilingual
62822,eng,professional_working
62825,eng,professional_working
62828,tur,native_or_bilingual
62828,eng,full_professional
62828,fra,limited_working
62829,eng,professional_working
62829,tur,native_or_bilingual
62832,eng,
62833,tur,native_or_bilingual
62833,eng,professional_working
62837,tur,native_or_bilingual
62837,eng,native_or_bilingual
62837,spa,limited_working
62838,eng,professional_working
62838,ara,professional_working
62838,tur,native_or_bilingual
62838,i̇spanyolca,limited_working
62840,eng,professional_working
62840,deu,elementary
62840,tur,native_or_bilingual
62846,eng,professional_working
62847,swedish,
62847,fra,
62847,eng,
62847,tur,
62848,eng,professional_working
62849,eng,professional_working
62850,tur,
62850,eng,
62851,tur,
62851,eng,limited_working
62852,tur,native_or_bilingual
62852,eng,full_professional
62853,eng,
62854,tur,native_or_bilingual
62854,eng,professional_working
62855,eng,professional_working
62856,tur,native_or_bilingual
62856,eng,full_professional
62856,deu,elementary
62857,eng,full_professional
62857,deu,limited_working
62858,tur,
62858,eng,
62859,tur,native_or_bilingual
62859,eng,professional_working
62860,eng,
62860,tur,native_or_bilingual
62861,eng,full_professional
62863,eng,professional_working
62863,tur,native_or_bilingual
62864,tur,native_or_bilingual
62864,eng,full_professional
62864,deu,
62865,eng,professional_working
62867,tur,native_or_bilingual
62867,eng,professional_working
62868,tur,native_or_bilingual
62868,eng,professional_working
62868,deu,elementary
62869,eng,professional_working
62869,tur,native_or_bilingual
62870,tur,
62870,eng,
62873,eng,limited_working
62873,deu,elementary
62873,tur,native_or_bilingual
62874,eng,professional_working
62874,deu,elementary
62876,eng,professional_working
62878,tur,native_or_bilingual
62878,eng,professional_working
62878,azerbaijani,native_or_bilingual
62879,tur,native_or_bilingual
62879,fra,full_professional
62879,eng,professional_working
62882,eng,professional_working
62883,tur,native_or_bilingual
62883,eng,professional_working
62884,eng,full_professional
62884,deu,full_professional
62885,tur,native_or_bilingual
62885,eng,professional_working
62886,tur,
62886,eng,
62887,eng,
62889,deu,
62889,eng,
62892,eng,
62893,eng,professional_working
62893,tur,native_or_bilingual
62894,tur,native_or_bilingual
62894,eng,full_professional
62895,tur,native_or_bilingual
62895,eng,full_professional
62895,fra,limited_working
62896,eng,
62897,tur,native_or_bilingual
62897,eng,limited_working
62898,tur,native_or_bilingual
62898,eng,
62900,eng,limited_working
62902,eng,
62903,tur,native_or_bilingual
62903,eng,professional_working
62907,tur,
62907,eng,
62909,tur,native_or_bilingual
62909,eng,professional_working
62910,eng,full_professional
62916,tur,
62916,eng,
62918,eng,professional_working
62919,tur,native_or_bilingual
62919,eng,professional_working
62920,deutsch,native_or_bilingual
62920,türkisch,native_or_bilingual
62920,englisch,professional_working
62922,tur,native_or_bilingual
62922,eng,professional_working
62923,tur,native_or_bilingual
62923,eng,professional_working
62930,eng,full_professional
62930,deu,elementary
62930,tur,native_or_bilingual
62931,eng,
62932,tur,native_or_bilingual
62932,eng,full_professional
62933,tur,native_or_bilingual
62933,eng,professional_working
62934,deu,
62934,eng,
62935,tur,
62935,eng,
62937,tur,native_or_bilingual
62937,eng,professional_working
62938,tur,native_or_bilingual
62938,eng,professional_working
62939,tur,native_or_bilingual
62939,eng,professional_working
62940,tur,native_or_bilingual
62940,eng,professional_working
62941,tur,native_or_bilingual
62941,eng,professional_working
62943,tur,native_or_bilingual
62943,eng,professional_working
62944,tur,
62944,eng,
62947,eng,professional_working
62947,tur,native_or_bilingual
62948,eng,professional_working
62953,eng,professional_working
62955,tur,native_or_bilingual
62955,eng,full_professional
62956,eng,full_professional
62956,tur,native_or_bilingual
62957,eng,professional_working
62957,tur,native_or_bilingual
62957,deu,elementary
62958,eng,professional_working
62960,eng,full_professional
62960,ita,limited_working
62960,deu,full_professional
62961,deu,professional_working
62961,englisch,professional_working
62963,tur,native_or_bilingual
62963,eng,professional_working
62964,eng,full_professional
62964,tur,native_or_bilingual
62964,eng,professional_working
62966,eng,professional_working
62966,deu,elementary
62967,eng,professional_working
62967,ara,elementary
62969,eng,professional_working
62971,eng,professional_working
62971,deu,elementary
62974,eng,full_professional
62975,eng,professional_working
62975,tur,native_or_bilingual
62976,eng,professional_working
62976,deu,elementary
62978,tur,native_or_bilingual
62978,eng,full_professional
62979,eng,limited_working
62980,tur,native_or_bilingual
62980,eng,professional_working
62980,deu,elementary
62982,eng,professional_working
62982,i̇spanyolca,elementary
62982,fra,elementary
62986,eng,
62988,tur,native_or_bilingual
62988,eng,professional_working
62988,deu,elementary
62989,eng,limited_working
62990,eng,professional_working
62990,i̇talyanca,elementary
62992,tur,native_or_bilingual
62992,eng,full_professional
62993,eng,professional_working
62996,eng,limited_working
62996,ara,elementary
62997,eng,professional_working
62999,tur,native_or_bilingual
62999,eng,
63001,eng,professional_working
63002,eng,full_professional
63002,tur,native_or_bilingual
63003,eng,professional_working
63003,fra,elementary
63005,eng,native_or_bilingual
63005,ara,elementary
63006,tur,native_or_bilingual
63006,eng,professional_working
63007,eng,
63009,eng,professional_working
63009,tur,native_or_bilingual
63011,tur,native_or_bilingual
63011,eng,limited_working
63012,eng,full_professional
63012,deu,elementary
63013,tur,
63013,eng,
63014,tur,native_or_bilingual
63014,eng,professional_working
63015,eng,full_professional
63015,tur,native_or_bilingual
63016,eng,limited_working
63020,tur,native_or_bilingual
63020,eng,professional_working
63021,tur,
63021,eng,
63024,tur,native_or_bilingual
63024,eng,professional_working
63025,eng,full_professional
63025,fra,full_professional
63026,eng,professional_working
63026,deu,elementary
63028,eng,
63029,tur,native_or_bilingual
63029,eng,professional_working
63031,tur,
63031,eng,
63031,i̇talyanca,elementary
63033,eng,professional_working
63034,tur,native_or_bilingual
63034,eng,full_professional
63035,eng,professional_working
63037,eng,professional_working
63037,fra,elementary
63040,eng,professional_working
63040,tur,native_or_bilingual
63041,eng,native_or_bilingual
63041,deu,limited_working
63041,fra,elementary
63041,tur,native_or_bilingual
63043,eng,
63043,tur,
63044,eng,professional_working
63044,deu,elementary
63045,eng,
63045,deu,
63047,eng,professional_working
63047,tur,native_or_bilingual
63048,deu,limited_working
63048,eng,professional_working
63052,eng,
63055,eng,professional_working
63055,deu,professional_working
63055,"bokmål, norwegian",limited_working
63056,eng,professional_working
63057,tur,native_or_bilingual
63057,eng,professional_working
63058,eng,full_professional
63058,tur,native_or_bilingual
63059,eng,professional_working
63060,tur,native_or_bilingual
63060,eng,professional_working
63062,eng,native_or_bilingual
63063,tur,native_or_bilingual
63063,eng,full_professional
63066,tur,native_or_bilingual
63066,eng,professional_working
63067,eng,professional_working
63067,tur,native_or_bilingual
63068,eng,full_professional
63068,tur,native_or_bilingual
63069,tur,native_or_bilingual
63069,eng,professional_working
63069,rus,elementary
63072,eng,professional_working
63072,deu,limited_working
63072,tur,native_or_bilingual
63073,tur,native_or_bilingual
63073,eng,professional_working
63074,eng,professional_working
63074,georgian,native_or_bilingual
63074,tur,full_professional
63074,rus,limited_working
63074,spa,elementary
63075,eng,professional_working
63078,eng,
63079,eng,professional_working
63079,deu,elementary
63079,tur,native_or_bilingual
63080,tur,native_or_bilingual
63080,eng,professional_working
63085,tur,native_or_bilingual
63085,eng,professional_working
63086,tur,native_or_bilingual
63086,eng,professional_working
63087,tur,
63087,eng,
63089,tur,native_or_bilingual
63089,deu,elementary
63089,eng,full_professional
63089,spa,elementary
63090,eng,
63092,eng,professional_working
63092,deu,limited_working
63093,deu,professional_working
63093,eng,professional_working
63093,tur,native_or_bilingual
63097,deu,professional_working
63097,eng,native_or_bilingual
63097,gre,professional_working
63097,tur,native_or_bilingual
63097,spa,limited_working
63098,eng,professional_working
63099,tur,native_or_bilingual
63099,eng,professional_working
63100,eng,full_professional
63100,ara,native_or_bilingual
63100,tur,professional_working
63106,eng,
63107,tur,native_or_bilingual
63107,eng,professional_working
63108,ara,professional_working
63108,eng,professional_working
63109,tur,native_or_bilingual
63109,eng,professional_working
63109,rus,elementary
63111,eng,professional_working
63111,tur,native_or_bilingual
63112,eng,limited_working
63113,eng,professional_working
63113,tur,native_or_bilingual
63115,eng,professional_working
63115,tur,native_or_bilingual
63116,eng,full_professional
63116,tur,native_or_bilingual
63117,eng,
63118,tur,native_or_bilingual
63118,eng,professional_working
63120,eng,professional_working
63121,tur,
63121,eng,
63122,eng,professional_working
63125,tur,native_or_bilingual
63125,eng,full_professional
63125,i̇spanyolca,elementary
63126,eng,
63126,deu,
63128,tur,native_or_bilingual
63128,eng,full_professional
63130,eng,professional_working
63130,tur,native_or_bilingual
63131,tur,native_or_bilingual
63131,eng,professional_working
63135,tur,native_or_bilingual
63135,eng,professional_working
63137,tur,native_or_bilingual
63137,eng,full_professional
63137,deu,professional_working
63139,tur,native_or_bilingual
63139,eng,professional_working
63140,eng,professional_working
63141,tur,native_or_bilingual
63141,eng,native_or_bilingual
63142,eng,professional_working
63142,tur,native_or_bilingual
63145,tur,native_or_bilingual
63145,eng,professional_working
63148,eng,professional_working
63153,eng,limited_working
63153,tur,full_professional
63154,eng,
63155,tur,native_or_bilingual
63155,eng,full_professional
63156,eng,elementary
63157,deu,
63159,eng,professional_working
63160,inglizce,professional_working
63160,deu,elementary
63167,eng,
63170,eng,limited_working
63170,deu,elementary
63174,eng,
63177,eng,full_professional
63178,tur,native_or_bilingual
63178,eng,professional_working
63181,ara,
63181,eng,
63182,eng,professional_working
63182,tur,native_or_bilingual
63184,eng,full_professional
63184,tur,full_professional
63184,fra,elementary
63184,ara,limited_working
63184,swahili,native_or_bilingual
63185,tur,native_or_bilingual
63185,eng,limited_working
63187,tur,native_or_bilingual
63187,eng,professional_working
63192,tur,native_or_bilingual
63192,eng,professional_working
63197,eng,professional_working
63201,eng,professional_working
63205,eng,professional_working
63205,tur,native_or_bilingual
63208,eng,
63211,eng,professional_working
63211,tur,native_or_bilingual
63214,eng,
63215,azerbaijani,full_professional
63215,tur,native_or_bilingual
63215,eng,professional_working
63220,eng,professional_working
63220,tur,native_or_bilingual
63221,eng,native_or_bilingual
63221,fra,professional_working
63222,eng,full_professional
63224,eng,professional_working
63224,kur,elementary
63225,tur,native_or_bilingual
63225,deu,professional_working
63225,eng,professional_working
63227,eng,native_or_bilingual
63227,fra,limited_working
63228,tur,native_or_bilingual
63228,eng,full_professional
