user_id,education_level,fields_of_study,education_count,attended_university,different_university_count,recent_study_label
63928,other,it,1,1,1,0
63929,bachelor,business,2,1,2,0
63930,master,it,5,1,4,0
63931,other,it,2,1,2,0
63932,bachelor,business,2,1,2,0
63933,master,it,4,1,4,0
63934,bachelor,it,3,1,2,0
63935,master,other,2,1,1,0
63936,other,it,1,1,1,0
63937,other,other,2,1,2,0
63938,other,other,1,1,1,0
63939,bachelor,it,2,1,2,0
63940,bachelor,it,2,1,2,0
63941,other,other,2,1,2,0
63942,master,it,2,1,2,0
63943,other,it,1,1,1,0
63944,other,other,1,1,1,0
63945,bachelor,it,1,1,1,0
63946,other,it,1,1,1,0
63947,bachelor,it,6,1,2,1
63948,other,it,2,1,2,0
63949,other,it,1,1,1,0
63950,other,it,2,1,2,0
63951,other,it,1,1,1,0
63952,master,it,3,1,3,0
63953,bachelor,it,1,1,1,0
63954,master,other,7,1,7,0
63955,other,it,3,1,3,0
63956,bachelor,it,1,1,1,0
63957,master,it,2,1,1,0
63958,bachelor,other,5,1,3,0
63959,bachelor,it,2,1,2,0
63960,other,other,3,1,3,0
63961,bachelor,it,2,1,2,0
63962,bachelor,it,1,1,1,0
63963,bachelor,business,2,1,2,0
63964,master,it,4,1,4,0
63965,master,it,3,1,2,0
63966,other,it,2,1,2,0
63967,master,it,2,1,2,0
63968,other,it,1,1,1,0
63969,other,it,1,1,1,0
63970,other,other,5,1,4,0
63971,other,business,3,1,3,0
63972,other,it,2,1,2,0
63973,other,other,2,1,2,0
63974,other,it,2,1,2,0
63975,other,it,1,1,1,0
63976,bachelor,business,2,1,2,0
63977,bachelor,it,1,1,1,0
63978,master,business,2,1,2,0
63979,other,it,2,1,2,0
63980,bachelor,it,3,1,3,1
63981,bachelor,it,1,1,1,0
63982,other,other,3,1,3,0
63983,master,it,2,1,2,0
63984,other,other,2,1,2,0
63985,master,it,2,1,2,0
63986,other,it,1,1,1,0
63987,other,it,3,1,3,0
63988,other,other,1,1,1,0
63989,other,it,1,1,1,0
63990,other,it,2,1,2,0
63991,other,it,1,1,1,0
63992,bachelor,it,1,1,1,0
63993,other,it,2,1,2,0
63994,master,it,3,1,2,0
63995,other,other,1,1,1,0
63996,master,it,2,1,2,1
63997,other,business,3,1,3,0
63998,bachelor,it,1,1,1,0
63999,other,it,2,1,1,0
64000,bachelor,it,2,1,2,0
64001,other,other,2,1,2,0
64002,master,other,3,1,3,0
64003,bachelor,it,4,1,4,0
64004,master,it,4,1,4,0
64005,other,other,2,1,2,0
64006,other,it,1,1,1,0
64007,other,business,2,1,2,0
64008,master,other,2,0,2,0
64009,master,business,2,1,2,0
64010,master,it,2,1,1,0
64011,bachelor,business,4,1,3,0
64012,master,other,7,1,7,0
64013,other,it,5,0,5,0
64014,other,it,3,1,3,0
64015,master,it,3,1,3,0
64016,other,other,5,1,5,0
64017,bachelor,it,1,1,1,0
64018,bachelor,other,5,1,3,0
64019,master,it,5,1,4,0
64020,other,other,1,1,1,0
64021,other,it,2,1,2,0
64022,other,it,2,1,2,0
64023,master,it,4,1,4,0
64024,bachelor,it,2,1,2,1
64025,bachelor,business,2,1,2,0
64026,bachelor,business,4,1,3,0
64027,master,it,5,1,4,0
64028,other,it,5,0,5,0
64029,other,it,1,1,1,0
64030,bachelor,it,2,1,2,0
64031,bachelor,it,2,1,2,0
64032,master,it,4,1,4,0
64033,bachelor,business,4,1,3,0
64034,other,other,1,1,1,0
64035,other,it,1,1,1,0
64036,other,other,5,1,5,0
64037,master,other,2,0,2,0
64038,bachelor,it,1,1,1,0
64039,bachelor,other,3,1,3,0
64040,bachelor,other,2,1,2,0
64041,bachelor,it,1,1,1,0
64042,bachelor,it,2,1,2,0
64043,bachelor,other,3,1,3,0
64044,bachelor,it,1,1,1,0
64045,bachelor,it,2,1,2,1
64046,bachelor,it,1,1,1,0
64047,bachelor,it,2,1,2,0
64048,bachelor,other,1,1,1,0
64049,bachelor,other,1,1,1,0
64050,other,other,36,0,6,1
64051,master,other,2,1,1,0
64052,bachelor,it,16,1,4,1
64053,master,business,4,1,3,0
64054,bachelor,it,2,1,2,0
64055,bachelor,it,1,1,1,0
64056,bachelor,other,1,1,1,0
64057,master,business,5,1,5,1
64058,bachelor,it,3,1,3,0
64059,bachelor,it,1,1,1,1
64060,bachelor,other,2,1,2,0
64061,bachelor,it,2,1,2,0
64062,bachelor,it,2,1,2,0
64063,bachelor,it,2,1,2,0
64064,master,it,2,1,2,0
64065,bachelor,it,1,1,1,0
64066,bachelor,other,1,1,1,0
64067,other,it,3,1,2,0
64068,bachelor,it,1,1,1,0
64069,bachelor,other,2,1,2,1
64070,bachelor,it,2,1,2,0
64071,other,business,2,1,2,0
64072,master,other,2,1,2,0
64073,bachelor,it,2,1,2,0
64074,other,other,3,1,3,0
64075,bachelor,other,1,1,1,1
64076,bachelor,it,1,1,1,1
64077,bachelor,it,1,1,1,0
64078,other,other,1,1,1,0
64079,other,it,1,1,1,0
64080,master,it,4,1,4,0
64081,bachelor,it,2,1,2,0
64082,master,it,3,1,3,1
64083,master,it,3,1,3,0
64084,bachelor,it,2,1,2,0
64085,bachelor,it,2,1,1,0
64086,other,it,1,1,1,0
64087,bachelor,it,3,1,3,0
64088,bachelor,it,2,0,2,0
64089,master,it,3,1,3,0
64090,master,other,5,1,5,0
64091,bachelor,other,3,1,3,1
64092,master,other,5,1,5,0
64093,bachelor,it,2,1,2,0
64094,bachelor,it,6,0,6,0
64095,master,it,4,1,3,0
64096,bachelor,other,1,1,1,0
64097,bachelor,it,2,1,2,0
64098,bachelor,it,1,1,1,0
64099,bachelor,other,1,1,1,0
64100,bachelor,it,3,1,3,0
64101,master,other,3,1,2,0
64102,master,it,4,1,3,0
64103,other,it,2,1,2,0
64104,bachelor,other,1,1,1,0
64105,bachelor,other,2,1,2,0
64106,master,other,3,1,2,0
64107,bachelor,it,1,1,1,0
64108,bachelor,other,1,1,1,0
64109,bachelor,other,2,1,2,0
64110,other,other,3,1,3,0
64111,master,it,3,1,2,0
64112,bachelor,other,2,1,2,0
64113,bachelor,it,1,1,1,0
64114,master,business,3,1,2,0
64115,other,other,36,0,6,1
64116,bachelor,it,2,1,2,0
64117,master,it,3,1,3,0
64118,master,it,4,1,4,0
64119,master,it,4,1,4,0
64120,master,it,3,1,3,0
64121,bachelor,it,2,1,2,0
64122,bachelor,it,3,1,3,0
64123,other,it,2,1,2,0
64124,master,it,3,1,2,0
64125,master,other,4,1,3,0
64126,bachelor,other,1,1,1,0
64127,master,it,2,1,2,0
64128,bachelor,it,3,1,3,0
64129,bachelor,other,1,1,1,0
64130,master,it,4,1,4,0
64131,master,it,3,1,2,0
64132,master,other,3,1,2,0
64133,bachelor,it,3,1,3,0
64134,bachelor,other,1,1,1,0
64135,bachelor,it,1,1,1,0
64136,bachelor,it,1,1,1,0
64137,bachelor,it,1,1,1,0
64138,other,business,2,1,2,0
64139,other,it,1,1,1,0
64140,master,it,2,1,2,0
64141,master,it,3,1,3,0
64142,bachelor,other,1,1,1,0
64143,other,business,1,1,1,0
64144,other,business,1,1,1,0
64145,master,it,3,1,3,0
64146,bachelor,it,1,1,1,0
64147,bachelor,it,3,1,3,0
64148,master,it,2,1,2,0
64149,bachelor,it,1,1,1,0
64150,master,it,2,1,2,0
64151,other,it,2,1,1,0
64152,other,it,1,1,1,0
64153,bachelor,business,1,1,1,0
64154,bachelor,it,1,1,1,1
64155,bachelor,other,2,1,2,0
64156,bachelor,it,1,1,1,0
64157,master,it,4,1,3,1
64158,bachelor,it,3,1,3,0
64159,master,it,4,1,4,0
64160,other,it,2,1,2,0
64161,other,it,2,1,2,0
64162,other,it,1,1,1,0
64163,other,it,2,1,1,0
64164,bachelor,it,2,1,2,0
64165,bachelor,other,1,1,1,0
64166,bachelor,it,3,1,3,0
64167,bachelor,it,1,1,1,0
64168,master,it,3,1,3,0
64169,master,other,4,1,3,0
64170,bachelor,it,3,1,3,0
64171,bachelor,it,1,1,1,0
64172,bachelor,it,2,0,2,0
64173,bachelor,other,1,1,1,0
64174,master,it,10,1,4,0
64175,master,it,2,1,2,0
64176,other,other,1,1,1,0
64177,bachelor,it,2,1,2,1
64178,bachelor,other,1,1,1,0
64179,bachelor,it,2,1,2,0
64180,other,it,1,1,1,0
64181,bachelor,it,1,1,1,0
64182,master,other,2,1,2,0
64183,bachelor,it,1,1,1,0
64184,bachelor,it,2,1,2,0
64185,master,other,4,1,4,0
64186,bachelor,other,2,1,2,0
64187,bachelor,it,2,1,2,0
64188,master,other,2,1,2,0
64189,bachelor,other,4,1,3,0
64190,master,it,2,1,1,0
64191,master,it,2,1,2,0
64192,bachelor,it,2,1,2,0
64193,bachelor,other,2,1,2,0
64194,master,it,4,1,4,1
64195,master,it,3,1,3,0
64196,bachelor,it,3,1,3,0
64197,other,other,1,1,1,0
64198,bachelor,it,1,1,1,0
64199,master,other,2,1,2,0
64200,bachelor,it,2,1,2,0
64201,bachelor,it,6,1,6,0
64202,master,it,2,1,2,1
64203,bachelor,other,1,1,1,0
64204,other,it,1,1,1,0
64205,bachelor,business,2,1,2,0
64206,master,it,2,1,2,0
64207,master,it,3,1,3,0
64208,bachelor,it,2,1,2,0
64209,bachelor,it,2,1,2,0
64210,bachelor,it,1,1,1,0
64211,master,it,3,1,2,0
64212,bachelor,it,1,1,1,0
64213,bachelor,it,1,1,1,0
64214,master,it,1,1,1,0
64215,other,it,1,1,1,0
64216,bachelor,it,1,1,1,0
64217,other,it,1,1,1,0
64218,master,it,4,1,3,0
64219,other,it,4,1,3,0
64220,other,it,1,1,1,0
64221,master,it,3,1,3,0
64222,other,it,1,1,1,0
64223,master,it,4,1,4,0
64224,bachelor,it,1,1,1,0
64225,master,it,5,1,4,0
64226,bachelor,it,1,1,1,0
64227,bachelor,other,1,1,1,0
64228,other,it,1,1,1,0
64229,master,it,2,1,2,0
64230,other,it,3,1,2,0
64231,other,it,2,1,2,0
64232,master,it,3,1,3,0
64233,bachelor,other,1,1,1,0
64234,master,other,3,1,3,0
64235,bachelor,it,3,1,3,0
64236,bachelor,it,2,1,2,0
64237,bachelor,it,1,1,1,1
64238,master,it,4,1,4,0
64239,other,business,2,1,2,0
64240,master,it,3,1,2,0
64241,master,it,4,1,4,0
64242,bachelor,it,2,1,2,0
64243,bachelor,other,1,1,1,0
64244,bachelor,it,2,1,2,0
64245,bachelor,other,1,1,1,0
64246,other,it,2,1,2,0
64247,bachelor,business,2,1,2,0
64248,bachelor,it,1,1,1,0
64249,master,other,3,1,2,0
64250,bachelor,other,1,1,1,0
64251,bachelor,it,2,1,2,0
64252,bachelor,it,2,1,2,0
64253,master,it,3,1,2,0
64254,bachelor,it,1,1,1,0
64255,bachelor,it,1,1,1,0
64256,bachelor,other,1,1,1,0
64257,bachelor,other,1,1,1,0
64258,other,other,2,1,2,0
64259,master,it,3,1,3,0
64260,bachelor,it,2,1,2,0
64261,other,other,1,1,1,0
64262,bachelor,it,1,1,1,0
64263,bachelor,it,2,1,2,1
64264,master,other,3,1,2,0
64265,bachelor,it,4,1,4,0
64266,bachelor,other,2,1,2,0
64267,bachelor,it,2,1,2,0
64268,bachelor,other,3,1,3,0
64269,master,it,3,1,3,0
64270,other,other,2,1,2,0
64271,bachelor,it,2,1,2,0
64272,bachelor,other,1,1,1,0
64273,other,it,2,1,2,0
64274,bachelor,it,3,1,3,0
64275,bachelor,it,2,1,2,0
64276,other,it,1,1,1,0
64277,master,it,2,1,1,0
64278,master,it,3,1,3,0
64279,bachelor,it,1,1,1,0
64280,other,it,4,1,4,0
64281,other,other,1,1,1,0
64282,bachelor,other,1,1,1,0
64283,bachelor,it,2,1,2,0
64284,bachelor,it,1,1,1,0
64285,bachelor,it,2,1,2,0
64286,bachelor,it,1,1,1,0
64287,bachelor,it,2,1,2,0
64288,other,it,2,1,2,0
64289,bachelor,it,2,1,2,0
64290,master,it,2,1,2,0
64291,bachelor,it,4,0,4,0
64292,bachelor,it,1,1,1,0
64293,bachelor,it,1,1,1,0
64294,bachelor,it,2,1,2,0
64295,bachelor,it,2,1,2,0
64296,other,other,1,1,1,0
64297,bachelor,it,1,1,1,0
64298,master,business,1,1,1,0
64299,bachelor,it,2,1,2,0
64300,other,it,2,1,2,0
64301,other,it,4,1,3,0
64302,bachelor,other,3,1,2,0
64303,bachelor,it,1,1,1,0
64304,master,it,3,1,2,0
64305,bachelor,other,1,1,1,0
64306,bachelor,it,1,1,1,0
64307,bachelor,other,1,1,1,0
64308,bachelor,it,1,1,1,0
64309,master,it,4,1,4,0
64310,master,it,4,1,4,0
64311,bachelor,it,1,1,1,0
64312,master,it,3,1,3,0
64313,bachelor,it,1,1,1,0
64314,master,it,4,1,4,0
64315,bachelor,it,1,1,1,0
64316,bachelor,it,2,1,1,0
64317,bachelor,it,1,1,1,0
64318,bachelor,it,1,1,1,0
64319,master,other,5,1,5,0
64320,bachelor,other,4,1,4,0
64321,bachelor,it,6,0,6,0
64322,other,other,2,1,2,0
64323,other,it,1,1,1,0
64324,bachelor,other,3,1,3,1
64325,master,it,3,1,3,0
64326,bachelor,other,3,1,3,0
64327,master,it,3,1,3,1
64328,master,it,2,1,2,0
64329,other,other,36,0,6,1
64330,bachelor,other,1,1,1,0
64331,bachelor,other,2,1,2,0
64332,master,other,3,1,2,0
64333,master,business,15,1,5,0
64334,other,other,3,1,3,0
64335,bachelor,it,2,1,2,0
64336,master,it,3,1,1,0
64337,master,it,2,0,2,0
64338,bachelor,it,2,1,2,0
64339,master,it,3,1,2,0
64340,other,it,2,1,2,0
64341,master,it,2,1,2,0
64342,bachelor,it,1,1,1,0
64343,other,business,2,1,2,0
64344,bachelor,it,3,1,3,0
64345,master,it,3,1,3,0
64346,bachelor,it,2,1,2,0
64347,other,it,1,1,1,0
64348,master,it,4,1,3,0
64349,other,other,1,1,1,0
64350,master,it,2,1,2,0
64351,other,it,5,1,4,0
64352,bachelor,it,2,1,2,0
64353,master,business,3,1,3,0
64354,bachelor,it,1,1,1,0
64355,bachelor,it,1,1,1,0
64356,bachelor,it,1,1,1,0
64357,master,it,3,1,2,0
64358,bachelor,other,3,1,3,0
64359,other,other,2,1,2,0
64360,other,other,36,0,6,1
64361,bachelor,it,1,1,1,0
64362,master,other,3,1,3,0
64363,master,it,3,1,3,0
64364,bachelor,it,4,1,4,0
64365,master,it,3,1,1,0
64366,other,it,1,1,1,0
64367,bachelor,other,2,1,2,0
64368,bachelor,it,2,1,2,0
64369,master,it,2,1,2,0
64370,master,it,3,1,3,1
64371,master,it,3,1,2,0
64372,bachelor,it,2,1,2,0
64373,master,business,5,1,5,0
64374,bachelor,it,1,1,1,0
64375,other,other,2,1,2,0
64376,other,other,1,1,1,0
64377,bachelor,it,2,1,2,0
64378,other,other,1,1,1,0
64379,other,other,1,1,1,0
64380,other,other,3,1,3,0
64381,master,it,6,1,5,0
64382,other,it,2,1,2,0
64383,bachelor,business,1,1,1,0
64384,master,it,7,1,7,0
64385,other,other,2,1,2,0
64386,bachelor,other,2,1,2,0
64387,master,it,2,1,2,0
64388,bachelor,other,4,1,4,0
64389,master,it,3,1,3,0
64390,master,it,4,1,4,0
64391,other,other,3,1,3,0
64392,master,other,2,1,2,0
64393,master,it,3,1,3,0
64394,master,it,3,1,3,0
64395,bachelor,it,4,1,3,0
64396,master,other,6,1,4,0
64397,master,it,2,1,1,0
64398,master,it,2,1,2,0
64399,bachelor,it,1,1,1,1
64400,other,other,3,0,2,0
64401,master,other,5,1,5,0
64402,master,it,3,1,2,0
64403,master,it,3,1,3,0
64404,master,it,4,1,4,0
64405,master,it,5,1,2,0
64406,master,it,3,1,2,0
64407,bachelor,it,6,0,6,0
64408,other,it,4,1,3,0
64409,bachelor,other,1,1,1,0
64410,bachelor,it,2,1,2,0
64411,bachelor,it,4,0,4,0
64412,master,other,3,1,1,0
64413,master,it,2,0,2,0
64414,other,it,4,1,3,0
64415,bachelor,it,3,1,3,0
64416,master,other,3,1,2,0
64417,bachelor,other,1,1,1,0
64418,master,it,4,1,4,0
64419,bachelor,it,2,1,2,0
64420,other,other,1,1,1,0
64421,master,it,2,1,2,0
64422,master,it,3,1,2,0
64423,master,it,4,1,4,0
64424,other,business,2,1,2,0
64425,master,it,3,1,2,0
64426,bachelor,other,1,1,1,0
64427,bachelor,it,1,1,1,0
64428,master,other,3,1,3,0
64429,other,business,2,0,2,0
64430,master,it,3,1,3,0
64431,bachelor,other,3,1,2,0
64432,bachelor,it,1,1,1,0
64433,master,it,3,1,3,0
64434,other,it,1,1,1,0
64435,master,it,2,1,2,0
64436,master,it,2,1,1,0
64437,bachelor,it,2,1,2,0
64438,bachelor,it,5,1,4,1
64439,bachelor,other,3,1,3,0
64440,master,it,2,1,2,0
64441,other,it,1,1,1,0
64442,bachelor,it,2,1,2,0
64443,master,it,2,1,2,0
64444,bachelor,it,3,1,3,0
64445,bachelor,it,1,1,1,0
64446,bachelor,other,1,1,1,0
64447,bachelor,it,3,1,3,0
64448,bachelor,it,1,1,1,0
64449,master,it,3,1,3,0
64450,bachelor,it,4,1,3,0
64451,master,it,4,1,3,0
64452,master,it,4,1,4,0
64453,master,it,3,1,3,0
64454,bachelor,it,2,1,2,1
64455,bachelor,it,1,1,1,0
64456,bachelor,it,1,1,1,0
64457,bachelor,it,2,1,2,0
64458,bachelor,other,1,1,1,0
64459,master,it,3,1,3,0
64460,master,it,2,1,1,0
64461,other,it,2,1,2,0
64462,bachelor,it,2,1,2,0
64463,master,it,3,1,2,0
64464,other,it,1,1,1,0
64465,other,other,1,1,1,0
64466,master,it,6,1,5,0
64467,master,it,3,1,2,0
64468,master,it,4,1,3,0
64469,master,it,4,1,4,0
64470,master,it,5,1,5,0
64471,bachelor,other,1,1,1,0
64472,master,it,2,1,1,0
64473,bachelor,it,9,1,2,1
64474,bachelor,business,3,1,3,0
64475,master,it,3,1,2,0
64476,master,it,2,1,2,0
64477,master,it,2,1,2,1
64478,other,it,2,1,2,0
64479,master,it,3,1,3,0
64480,bachelor,it,1,1,1,0
64481,bachelor,it,1,1,1,0
64482,bachelor,it,2,1,2,0
64483,master,it,2,1,2,0
64484,master,it,3,1,2,0
64485,bachelor,it,1,1,1,0
64486,master,it,2,1,2,0
64487,bachelor,other,1,1,1,0
64488,other,it,2,1,2,0
64489,master,business,4,1,4,1
64490,bachelor,it,3,1,3,0
64491,other,other,1,1,1,0
64492,master,it,3,1,2,0
64493,master,it,3,1,3,1
64494,other,it,1,1,1,0
64495,master,it,4,1,4,0
64496,bachelor,it,1,1,1,0
64497,bachelor,it,2,1,2,0
64498,bachelor,it,3,1,3,0
64499,bachelor,other,1,1,1,0
64500,master,it,2,1,2,0
64501,master,it,2,1,2,0
64502,bachelor,it,1,1,1,0
64503,master,it,2,1,2,0
64504,bachelor,it,2,1,2,0
64505,master,other,5,0,4,0
64506,master,it,4,1,4,0
64507,bachelor,other,1,1,1,0
64508,bachelor,it,2,1,2,0
64509,other,other,2,1,2,0
64510,master,other,2,1,2,1
64511,master,it,2,1,2,0
64512,master,other,2,1,2,0
64513,bachelor,it,2,1,2,0
64514,master,it,2,1,2,0
64515,bachelor,it,2,1,2,0
64516,master,other,4,1,1,1
64517,master,other,6,1,6,0
64518,other,business,2,1,2,0
64519,master,it,3,1,2,0
64520,master,it,2,1,2,0
64521,bachelor,it,1,1,1,0
64522,other,it,7,1,6,0
64523,master,it,2,1,2,0
64524,bachelor,it,3,1,3,0
64525,bachelor,it,1,1,1,0
64526,other,other,1,1,1,0
64527,master,it,3,1,2,0
64528,bachelor,it,1,1,1,0
64529,master,it,5,1,4,1
64530,bachelor,business,1,1,1,0
64531,master,it,3,1,3,0
64532,bachelor,it,2,1,2,0
64533,other,it,1,1,1,1
64534,bachelor,it,3,1,3,0
64535,master,it,4,1,3,0
64536,master,it,2,1,2,0
64537,bachelor,it,2,1,2,0
64538,other,other,1,1,1,0
64539,other,it,1,1,1,0
64540,bachelor,other,2,1,2,0
64541,bachelor,it,1,1,1,1
64542,other,other,2,1,2,0
64543,master,it,4,1,4,0
64544,master,it,3,1,3,0
64545,master,it,3,1,3,1
64546,master,it,2,1,2,0
64547,bachelor,other,3,1,3,0
64548,bachelor,it,2,1,2,1
64549,bachelor,it,1,1,1,1
64550,other,other,36,0,6,1
64551,master,other,3,1,3,0
64552,master,it,5,1,4,0
64553,other,it,2,1,2,0
64554,other,it,2,1,2,0
64555,other,other,1,1,1,0
64556,bachelor,other,4,1,4,0
64557,bachelor,other,1,1,1,0
64558,bachelor,it,1,1,1,0
64559,master,it,2,1,2,0
64560,other,other,3,1,3,0
64561,master,it,2,0,2,0
64562,bachelor,it,1,1,1,0
64563,bachelor,other,1,1,1,0
64564,master,other,2,1,1,0
64565,bachelor,other,1,1,1,0
64566,bachelor,other,1,1,1,0
64567,other,other,1,1,1,0
64568,bachelor,it,1,1,1,0
64569,bachelor,other,1,1,1,0
64570,master,other,3,1,3,0
64571,bachelor,other,1,1,1,0
64572,master,other,4,1,2,0
64573,master,it,3,1,3,0
64574,other,it,1,1,1,0
64575,master,other,3,1,3,0
64576,master,it,3,1,2,0
64577,other,it,3,1,2,0
64578,bachelor,it,1,1,1,0
64579,master,it,3,1,3,0
64580,bachelor,it,1,1,1,0
64581,bachelor,other,2,1,2,0
64582,master,it,5,1,5,0
64583,bachelor,other,4,1,4,0
64584,other,it,4,1,4,0
64585,bachelor,it,1,1,1,0
64586,master,it,4,1,3,0
64587,master,other,4,1,3,0
64588,bachelor,it,3,1,3,0
64589,other,it,1,1,1,0
64590,bachelor,it,3,1,3,0
64591,bachelor,it,1,1,1,0
64592,master,it,2,1,2,0
64593,master,it,3,1,2,0
64594,other,other,1,1,1,0
64595,bachelor,it,2,1,2,0
64596,master,it,5,1,4,0
64597,bachelor,it,1,1,1,0
64598,other,it,1,1,1,0
64599,master,it,3,1,3,0
64600,bachelor,other,2,1,2,0
64601,master,it,4,1,4,0
64602,master,other,2,1,1,0
64603,other,other,2,1,2,0
64604,other,other,2,1,2,0
64605,bachelor,it,1,1,1,0
64606,master,it,2,1,2,0
64607,master,it,6,1,5,0
64608,bachelor,other,3,1,2,0
64609,other,other,3,1,3,0
64610,other,other,36,0,6,1
64611,bachelor,other,4,1,4,0
64612,master,it,2,1,2,0
64613,other,it,4,1,4,0
64614,master,it,4,1,4,0
64615,master,it,5,1,4,0
64616,bachelor,it,1,1,1,0
64617,bachelor,it,1,1,1,0
64618,master,it,2,1,2,0
64619,master,it,6,1,5,0
64620,bachelor,other,1,1,1,0
64621,bachelor,other,1,1,1,0
64622,master,it,2,0,2,0
64623,other,it,4,1,3,0
64624,master,other,6,1,6,0
64625,bachelor,other,1,1,1,0
64626,bachelor,it,1,1,1,1
64627,master,it,3,1,2,0
64628,master,it,4,1,3,0
64629,bachelor,it,2,1,2,0
64630,other,other,2,1,2,0
64631,master,it,2,1,2,0
64632,bachelor,other,1,1,1,0
64633,bachelor,it,2,1,2,0
64634,bachelor,other,2,1,2,0
64635,other,other,1,1,1,0
64636,other,other,1,1,1,0
64637,master,it,2,1,2,0
64638,bachelor,it,2,1,2,0
64639,bachelor,other,1,1,1,0
64640,bachelor,it,1,1,1,0
64641,other,other,1,1,1,0
64642,bachelor,it,2,1,2,0
64643,other,it,2,1,2,0
64644,master,it,3,1,3,0
64645,master,other,3,1,2,0
64646,master,it,4,1,4,0
64647,bachelor,it,1,1,1,0
64648,other,other,1,1,1,1
64649,bachelor,other,2,1,2,0
64650,bachelor,it,2,1,2,0
64651,master,other,3,1,3,0
64652,master,it,3,1,3,0
64653,master,it,3,1,2,0
64654,bachelor,other,1,1,1,0
64655,master,it,3,1,3,0
64656,bachelor,other,2,1,2,1
64657,bachelor,it,2,1,2,0
64658,other,other,2,0,2,0
64659,master,it,4,1,3,0
64660,bachelor,it,2,1,2,0
64661,master,it,2,1,1,0
64662,bachelor,other,4,1,4,0
64663,master,business,2,1,2,0
64664,master,other,4,1,4,0
64665,other,other,2,1,2,1
64666,bachelor,it,2,1,2,0
64667,bachelor,it,2,1,2,0
64668,bachelor,other,2,1,2,0
64669,master,it,6,1,5,0
64670,bachelor,other,2,1,2,0
64671,other,other,2,1,2,0
64672,other,it,2,1,2,0
64673,bachelor,other,1,1,1,0
64674,master,other,3,1,2,0
64675,other,other,2,1,2,0
64676,other,it,3,1,2,0
64677,bachelor,it,1,1,1,0
64678,master,other,4,1,4,0
64679,master,other,4,1,3,0
64680,master,it,3,1,3,0
64681,bachelor,other,4,1,2,1
64682,master,it,2,1,1,0
64683,bachelor,other,4,1,4,0
64684,bachelor,other,1,1,1,0
64685,master,it,2,1,2,0
64686,master,it,6,1,5,0
64687,master,it,4,1,4,0
64688,other,it,4,1,3,0
64689,bachelor,it,2,1,2,0
64690,master,it,3,1,3,0
64691,bachelor,it,2,1,2,0
64692,bachelor,it,2,1,2,0
64693,bachelor,business,3,1,3,0
64694,master,it,6,1,5,0
64695,master,other,4,1,4,0
64696,master,other,3,1,2,0
64697,master,other,4,1,4,0
64698,other,it,3,0,2,0
64699,master,it,4,1,4,0
64700,bachelor,it,2,1,2,0
64701,other,other,1,1,1,0
64702,other,it,1,1,1,0
64703,bachelor,it,2,1,2,0
64704,master,other,5,1,4,1
64705,other,other,1,1,1,0
64706,bachelor,it,2,1,2,1
64707,bachelor,other,2,1,2,0
64708,bachelor,it,1,1,1,0
64709,other,other,1,1,1,0
64710,master,it,2,1,1,0
64711,other,it,1,1,1,0
64712,other,other,2,1,2,0
64713,bachelor,other,2,1,2,0
64714,bachelor,it,2,1,2,0
64715,master,it,4,1,4,0
64716,bachelor,it,1,1,1,0
64717,bachelor,it,1,1,1,0
64718,master,it,3,1,3,0
64719,other,business,3,1,3,0
64720,master,other,2,1,1,0
64721,bachelor,it,2,1,2,0
64722,other,it,2,1,2,0
64723,master,it,3,1,3,0
64724,bachelor,it,2,1,2,0
64725,master,it,2,1,2,0
64726,bachelor,other,1,1,1,0
64727,other,it,2,1,2,0
64728,master,it,3,1,3,0
64729,master,it,3,1,2,0
64730,other,it,4,1,3,0
64731,other,other,3,0,2,0
64732,master,it,3,1,1,0
64733,bachelor,other,4,1,4,0
64734,master,it,4,1,3,0
64735,master,it,3,1,3,0
64736,other,it,2,0,2,0
64737,master,it,2,1,2,0
64738,other,it,3,0,2,0
64739,master,other,4,1,4,0
64740,bachelor,it,4,1,2,0
64741,other,it,2,1,2,0
64742,master,it,4,1,3,0
64743,master,it,2,1,2,0
64744,master,other,2,1,2,0
64745,master,it,3,1,2,1
64746,master,other,3,1,2,0
64747,bachelor,it,1,1,1,0
64748,bachelor,other,1,1,1,0
64749,master,it,2,1,2,0
64750,master,it,2,1,2,0
64751,bachelor,it,2,1,2,0
64752,master,it,3,1,2,0
64753,master,it,4,1,4,0
64754,other,it,2,1,2,0
64755,bachelor,other,2,1,2,0
64756,master,it,3,1,3,0
64757,other,other,3,1,2,0
64758,other,it,2,1,1,0
64759,master,it,2,1,2,0
64760,master,it,2,1,2,0
64761,master,it,2,1,2,0
64762,bachelor,it,1,1,1,0
64763,master,it,2,1,2,0
64764,bachelor,it,2,1,2,0
64765,bachelor,it,1,1,1,0
64766,bachelor,it,2,1,2,0
64767,other,it,1,1,1,0
64768,master,it,2,1,1,0
64769,bachelor,it,4,1,3,0
64770,bachelor,it,2,1,2,0
64771,master,business,3,1,1,0
64772,other,other,2,0,2,0
64773,master,it,2,1,1,0
64774,bachelor,it,2,1,2,0
64775,master,it,3,1,2,0
64776,master,other,2,1,2,0
64777,bachelor,it,2,1,2,0
64778,bachelor,it,3,1,3,0
64779,master,it,3,1,2,0
64780,other,other,1,1,1,0
64781,bachelor,it,1,1,1,0
64782,master,it,3,1,3,1
64783,master,it,5,1,4,0
64784,master,it,3,1,3,0
