user_id,StartAfter2019,companies_worked,positions_worked,days_worked,max_days_worked,min_days_worked,avg_days_worked,total_days_worked
63240,0,4,5,701,1065,-273,517,2588
63241,0,1,2,4748,4748,396,2572,5144
63242,0,4,4,4899,4899,365,1643,6574
63243,0,1,3,1158,4079,1158,2323,6971
63244,0,3,8,243,1706,122,742,5936
63245,0,4,6,61,1186,-334,218,1310
63246,0,2,2,427,822,427,624,1249
63247,0,3,3,365,640,365,497,1492
63248,0,2,3,244,2071,244,883,2649
63249,0,4,4,396,485,-151,228,914
63250,0,6,6,1399,1399,31,446,2679
63251,0,4,6,973,1369,-273,639,3836
63252,0,4,7,1796,1796,242,778,5448
63253,0,3,3,30,946,30,436,1310
63254,0,1,3,702,1096,-31,589,1767
63255,0,6,6,791,944,335,649,3897
63256,0,2,2,424,1767,424,1095,2191
63257,0,3,6,365,1431,365,822,4932
63258,0,5,6,731,3805,366,1182,7093
63259,0,2,3,457,1187,396,680,2040
63260,0,2,4,730,1826,365,913,3652
63261,0,2,4,1491,1857,-59,1149,4597
63262,0,2,3,822,1157,396,791,2375
63263,0,2,3,731,731,275,517,1553
63264,0,2,3,792,1338,549,893,2679
63265,0,4,5,457,4445,61,1869,9345
63266,0,3,3,366,549,365,426,1280
63267,0,4,5,304,762,31,395,1979
63268,0,3,3,365,2344,365,1045,3136
63269,1,1,1,-120,-120,-120,-120,-120
63270,0,2,3,945,945,120,436,1310
63271,0,2,2,944,4018,944,2481,4962
63272,0,5,7,668,822,31,330,2313
63273,0,4,6,976,1034,153,771,4628
63274,0,3,4,609,1218,122,768,3075
63275,0,3,3,518,518,61,314,944
63276,0,1,4,852,1249,577,898,3593
63277,0,6,7,457,2284,30,865,6058
63278,0,3,5,395,395,-212,170,852
63279,0,2,2,1369,3866,1369,2617,5235
63280,0,3,5,487,792,184,481,2405
63281,0,1,5,1096,1431,153,870,4352
63282,0,2,5,395,1371,213,608,3044
63283,0,4,4,549,790,337,593,2375
63284,0,1,1,1948,1948,1948,1948,1948
63285,0,5,5,731,1947,0,797,3987
63286,0,3,3,851,851,0,487,1461
63287,0,2,3,2953,2953,518,1522,4567
63288,0,5,5,245,1643,245,864,4324
63289,0,5,6,366,2802,334,913,5479
63290,0,3,4,365,2008,214,981,3927
63291,0,6,8,244,701,28,331,2649
63292,0,3,5,61,915,61,481,2405
63293,0,4,5,915,1217,-181,572,2863
63294,0,3,3,2222,2222,884,1755,5266
63295,0,2,6,1520,1520,274,852,5113
63296,0,3,5,1430,1523,62,730,3652
63297,0,2,2,1857,1857,1249,1553,3106
63298,0,1,1,3683,3683,3683,3683,3683
63299,0,3,6,1095,2436,122,1369,8219
63300,0,2,4,1096,1096,214,677,2710
63301,0,3,3,153,1005,153,538,1614
63302,0,5,6,365,974,-212,329,1979
63303,0,3,9,365,1461,-90,689,6209
63304,0,4,5,334,700,-273,316,1583
63305,0,3,4,3075,3075,730,1529,6119
63306,0,2,5,1004,1004,426,681,3409
63307,0,9,9,700,1584,-243,463,4171
63308,0,2,2,790,3927,790,2358,4717
63309,0,2,4,762,1371,31,677,2710
63310,0,1,5,973,1155,92,828,4140
63311,0,3,3,791,2647,275,1237,3713
63312,0,3,4,1674,2557,608,1369,5479
63313,0,2,4,1431,1431,0,776,3106
63314,0,5,5,184,2314,-304,468,2344
63315,0,7,9,0,1461,-304,639,5754
63316,0,4,6,30,943,30,461,2771
63317,0,3,4,578,578,150,380,1522
63318,0,3,4,489,1338,334,662,2649
63319,0,5,5,486,2222,-90,815,4079
63320,0,4,7,1339,1339,31,639,4475
63321,0,2,3,181,1249,181,730,2191
63322,0,4,5,761,1277,92,627,3136
63323,0,4,4,761,944,365,624,2497
63324,0,4,7,335,518,-59,287,2010
63325,0,4,6,61,518,61,269,1614
63326,0,6,6,2069,2069,-212,933,5601
63327,0,2,2,942,2832,942,1887,3774
63328,0,4,5,183,2223,92,931,4658
63329,0,4,4,397,1218,397,685,2741
63330,0,1,1,5205,5205,5205,5205,5205
63331,0,1,1,4018,4018,4018,4018,4018
63332,0,1,4,1186,2467,31,1012,4049
63333,0,4,4,515,1400,-304,448,1795
63334,0,3,3,518,608,-212,304,914
63335,0,7,7,427,547,214,400,2802
63336,0,3,5,639,2800,122,828,4140
63337,0,3,3,1066,1066,426,670,2010
63338,0,4,5,973,1066,-59,761,3805
63339,0,3,3,976,1461,334,923,2771
63340,0,5,5,184,1704,151,621,3106
63341,0,3,4,427,1218,92,593,2375
63342,0,7,7,395,1127,273,500,3501
63343,0,5,5,365,852,-120,335,1675
63344,0,5,5,90,215,-181,73,365
63345,0,5,6,3348,3348,396,1253,7519
63346,0,4,4,1461,2863,365,1712,6849
63347,0,2,2,2041,2041,822,1431,2863
63348,0,5,7,518,1492,153,752,5266
63349,0,1,1,822,822,822,822,822
63350,0,3,4,1035,1035,639,776,3106
63351,0,2,6,577,577,153,360,2160
63352,0,4,4,1034,1157,457,852,3409
63353,0,2,3,2009,2009,640,1471,4414
63354,0,3,4,731,1644,731,1042,4171
63355,0,3,4,730,1704,730,1248,4993
63356,0,1,2,1767,1767,1461,1614,3228
63357,0,2,4,1369,2040,822,1278,5113
63358,0,4,4,762,1583,-90,685,2741
63359,0,3,3,0,1673,0,730,2191
63360,0,1,2,1918,1918,365,1141,2283
63361,0,1,1,275,275,275,275,275
63362,0,4,4,212,1310,212,586,2344
63363,0,3,3,1915,3136,-334,1572,4717
63364,0,1,4,275,2465,122,799,3197
63365,0,1,1,1918,1918,1918,1918,1918
63366,0,1,3,1308,2283,914,1501,4505
63367,0,4,4,915,5174,245,1887,7550
63368,0,3,3,915,2101,915,1400,4202
63369,0,2,3,396,791,184,457,1371
63370,0,1,2,1705,1705,31,868,1736
63371,0,1,1,1857,1857,1857,1857,1857
63373,0,3,3,2071,2071,242,1288,3866
63374,0,1,1,4232,4232,4232,4232,4232
63375,0,3,3,426,3836,335,1532,4597
63376,0,2,2,581,699,581,640,1280
63378,0,3,5,1096,1461,-304,596,2983
63379,0,6,6,611,851,245,461,2771
63380,0,2,3,2556,2556,428,1278,3836
63381,0,3,3,2465,2465,792,1816,5448
63382,0,12,12,487,2922,-90,497,5966
63383,0,8,10,607,2040,-273,627,6270
63384,0,3,3,1004,1491,914,1136,3409
63385,0,8,9,577,577,-120,206,1857
63386,0,7,7,1157,1157,61,491,3440
63387,0,1,1,487,487,487,487,487
63388,0,2,2,456,456,-181,137,275
63389,0,3,3,731,4960,-90,1867,5601
63390,0,24,25,821,1612,0,277,6940
63392,0,1,1,1583,1583,1583,1583,1583
63393,0,1,1,2071,2071,2071,2071,2071
63395,0,6,6,455,1006,0,481,2891
63397,0,1,1,9465,9465,9465,9465,9465
63399,0,4,4,518,2983,-304,966,3866
63400,0,1,1,4414,4414,4414,4414,4414
63401,0,5,10,518,1553,184,648,6484
63402,0,3,3,700,1826,365,963,2891
63403,0,2,4,1311,1311,549,1050,4202
63404,0,1,1,1371,1371,1371,1371,1371
63405,0,3,3,547,3897,547,1846,5540
63407,0,1,3,700,700,-59,355,1065
63408,0,1,2,2799,2799,549,1674,3348
63409,0,2,3,974,974,699,862,2588
63410,0,2,4,883,883,-181,502,2010
63411,0,2,3,4901,4901,397,1999,5997
63413,0,4,5,701,1065,-273,517,2588
63414,0,5,6,366,2802,334,913,5479
63415,0,2,2,424,1767,424,1095,2191
63416,0,3,6,365,1431,365,822,4932
63417,0,2,4,1491,1857,-59,1149,4597
63418,0,2,3,822,1157,396,791,2375
63419,0,5,6,731,3805,366,1182,7093
63420,0,3,3,1096,1371,669,1045,3136
63421,0,2,4,1096,1096,214,677,2710
63422,0,2,5,395,1371,213,608,3044
63423,0,4,4,1461,2863,365,1712,6849
63424,0,2,2,1734,1734,1157,1445,2891
63425,1,1,1,-181,-181,-181,-181,-181
63426,0,5,5,700,2344,700,1485,7427
63427,0,2,4,762,1371,31,677,2710
63428,0,4,5,183,2223,92,931,4658
63429,0,6,7,304,5235,31,1095,7670
63430,0,2,2,5267,5267,426,2846,5693
63431,0,1,1,61,61,61,61,61
63432,0,1,1,1918,1918,1918,1918,1918
63433,0,1,4,426,731,365,563,2252
63434,0,3,3,245,1036,245,568,1706
63435,0,3,5,791,1978,245,1047,5235
63436,0,3,4,3075,3075,730,1529,6119
63437,0,4,4,915,5174,245,1887,7550
63438,0,1,5,973,1155,92,828,4140
63439,0,1,2,123,1218,123,670,1341
63440,0,7,7,579,2252,455,926,6484
63441,0,1,3,1796,1796,671,1390,4171
63442,0,2,6,1827,1827,548,954,5724
63443,0,2,4,2861,2861,122,1286,5144
63444,0,4,6,1766,2344,274,1197,7185
63445,0,4,5,1734,1795,305,1193,5966
63446,0,2,2,2251,2251,1005,1628,3256
63447,0,7,12,700,2072,242,885,10623
63448,0,1,4,852,1249,577,898,3593
63451,1,1,1,-181,-181,-181,-181,-181
63452,0,3,3,639,3714,122,1491,4475
63453,0,8,10,607,2040,-273,627,6270
63454,0,3,5,791,1978,245,1047,5235
63455,0,1,2,546,546,-59,243,487
63456,0,1,1,3683,3683,3683,3683,3683
63457,0,4,8,396,912,92,479,3836
63458,0,1,2,2102,2102,730,1416,2832
63459,0,4,4,1034,1157,457,852,3409
63460,0,1,4,1186,2467,31,1012,4049
63461,0,7,7,1157,1157,61,491,3440
63462,0,11,11,2376,2376,61,559,6150
63463,0,2,4,1311,1311,549,1050,4202
63464,0,11,11,2376,2376,61,559,6150
63465,0,11,11,2376,2376,61,559,6150
63466,0,8,10,607,2040,-273,627,6270
63467,0,3,3,1583,1583,275,923,2771
63468,0,6,6,455,1006,0,481,2891
63469,0,3,3,1188,4536,61,1928,5785
63470,0,3,3,2465,2465,792,1816,5448
63471,0,1,1,4232,4232,4232,4232,4232
63472,0,4,4,700,1614,579,959,3836
63473,0,2,5,90,1736,90,949,4748
63474,0,1,2,3470,3470,1005,2237,4475
63475,0,1,2,1308,1308,671,989,1979
63476,0,5,6,366,1492,334,710,4263
63477,0,1,1,2649,2649,2649,2649,2649
63478,0,3,3,488,488,306,416,1249
63479,0,2,6,1155,1492,-151,852,5113
63480,0,1,1,6089,6089,6089,6089,6089
63481,0,2,2,365,365,-181,92,184
63482,0,3,3,214,1249,214,578,1736
63483,0,4,4,822,2009,92,867,3471
63484,0,3,5,457,822,214,456,2283
63485,0,4,5,852,1036,609,809,4049
63486,0,2,2,792,792,761,776,1553
63487,0,4,4,2011,2011,245,1042,4171
63488,0,3,3,820,944,-334,476,1430
63489,0,1,1,4993,4993,4993,4993,4993
63490,0,3,6,365,792,275,538,3228
63491,0,2,2,944,4475,944,2709,5419
63492,0,1,1,1826,1826,1826,1826,1826
63493,0,1,1,610,610,610,610,610
63494,0,4,6,243,1004,-304,319,1918
63495,0,1,1,2344,2344,2344,2344,2344
63496,0,2,5,304,1035,304,615,3075
63497,0,3,4,396,1096,0,403,1614
63498,0,4,4,761,942,-90,418,1675
63499,0,1,1,730,730,730,730,730
63500,0,4,5,1611,1611,306,870,4352
63501,0,2,4,942,1095,-304,570,2283
63502,0,1,2,3470,3470,1005,2237,4475
63503,0,3,4,396,1096,0,403,1614
63504,0,1,1,6089,6089,6089,6089,6089
63505,0,3,5,243,1004,122,383,1918
63506,0,2,2,547,7915,547,4231,8462
63507,0,1,2,1096,1979,1096,1537,3075
63508,0,4,4,822,2009,92,867,3471
63510,0,4,4,3318,3318,760,1598,6393
63511,0,4,4,1765,1765,335,883,3532
63512,0,3,6,365,792,275,538,3228
63513,0,1,1,1826,1826,1826,1826,1826
63514,0,7,7,365,1461,0,500,3501
63515,1,2,2,31,31,-151,-60,-120
63516,0,1,1,1310,1310,1310,1310,1310
63517,0,2,4,0,487,-334,53,214
63518,0,7,9,609,609,0,334,3014
63519,0,1,1,2649,2649,2649,2649,2649
63521,0,4,4,1461,1461,0,510,2040
63523,0,4,4,334,1004,334,578,2313
63524,0,1,1,852,852,852,852,852
63525,0,3,3,578,608,275,487,1461
63526,0,4,5,1157,1157,-304,322,1614
63527,0,2,2,639,639,-90,274,549
63528,0,4,4,303,488,-304,213,852
63529,0,5,6,427,1339,-90,461,2771
63530,0,3,3,335,395,-181,183,549
63531,0,1,2,669,669,275,472,944
63532,0,3,3,425,609,31,355,1065
63533,1,1,1,-181,-181,-181,-181,-181
63534,0,2,2,1280,1280,0,640,1280
63535,0,1,1,944,944,944,944,944
63537,0,5,5,92,638,-120,262,1310
63538,0,1,1,184,184,184,184,184
63539,0,2,2,1369,1369,214,791,1583
63540,0,2,3,1157,1157,92,558,1675
63541,0,3,3,883,883,-90,314,944
63542,0,3,3,670,730,214,538,1614
63543,0,4,4,700,1246,215,677,2710
63544,0,1,5,883,1127,-212,475,2375
63546,0,1,2,1003,1003,-273,365,730
63547,0,3,5,92,943,-334,335,1675
63548,0,2,2,2345,2345,699,1522,3044
63549,0,3,3,2253,2253,518,1157,3471
63550,0,2,2,1491,1491,549,1020,2040
63551,0,2,2,974,3958,974,2466,4932
63552,0,3,3,731,731,245,416,1249
63553,0,2,2,791,791,92,441,883
63554,0,1,2,365,365,-151,107,214
63555,0,1,2,3775,3775,914,2344,4689
63556,0,2,2,915,1826,915,1370,2741
63557,0,5,5,700,700,-31,322,1614
63558,0,5,5,639,1279,-243,402,2010
63559,0,3,4,760,760,336,510,2040
63560,1,1,1,-151,-151,-151,-151,-151
63561,0,2,2,0,245,0,122,245
63562,0,2,2,366,944,366,655,1310
63563,0,2,2,1096,1096,0,548,1096
63564,0,4,4,334,2191,153,784,3136
63566,0,1,1,396,396,396,396,396
63567,0,5,5,458,1188,122,548,2741
63568,0,3,3,2618,4383,245,2415,7246
63569,0,3,3,395,395,-304,71,214
63571,0,1,1,699,699,699,699,699
63572,0,2,3,365,791,365,548,1645
63573,0,3,3,1673,3409,31,1704,5113
63574,0,1,2,7427,7427,4018,5722,11445
63575,0,7,7,638,2160,152,969,6788
63576,0,2,2,668,668,-334,167,334
63577,0,1,1,214,214,214,214,214
63578,0,3,3,304,1369,304,659,1979
63579,0,2,2,2100,2100,1887,1993,3987
63580,0,4,4,2284,2284,-243,776,3106
63581,0,1,1,3106,3106,3106,3106,3106
63582,0,2,2,2769,2769,275,1522,3044
63583,0,4,4,426,1461,122,601,2405
63584,0,3,3,668,1492,-212,649,1948
63585,1,1,1,-151,-151,-151,-151,-151
63586,0,2,3,276,730,276,568,1706
63587,0,2,2,1767,1767,1430,1598,3197
63588,0,4,5,31,1369,-90,322,1614
63589,0,4,4,30,577,-151,144,579
63590,0,1,1,1065,1065,1065,1065,1065
63591,0,3,3,1461,3532,700,1897,5693
63592,0,1,1,334,334,334,334,334
63593,0,4,4,61,579,61,327,1310
63594,0,4,7,304,945,-304,334,2344
63595,0,3,4,274,274,-334,46,184
63597,0,4,4,638,1004,638,814,3256
63598,0,4,4,701,701,-334,320,1280
63599,0,4,4,761,1520,-59,692,2771
63600,0,3,3,488,488,92,304,914
63601,0,4,4,1735,1735,212,669,2679
63602,0,1,3,153,2375,151,893,2679
63603,0,3,3,458,730,122,436,1310
63604,0,4,4,1826,2071,547,1522,6089
63605,0,1,2,3044,4779,3044,3911,7823
63606,0,2,2,946,1795,946,1370,2741
63607,0,1,1,2191,2191,2191,2191,2191
63608,0,2,2,942,5632,942,3287,6574
63609,1,1,1,-243,-243,-243,-243,-243
63610,0,3,3,245,1036,245,568,1706
63612,0,2,2,2618,2618,426,1522,3044
63613,0,1,1,3927,3927,3927,3927,3927
63614,0,1,1,2010,2010,2010,2010,2010
63616,0,3,3,120,1826,120,730,2191
63617,0,3,7,335,1096,-243,495,3471
63618,0,1,1,153,153,153,153,153
63620,0,4,4,365,699,123,403,1614
63621,0,2,2,2740,2740,2618,2679,5358
63622,0,5,5,730,976,-90,426,2132
63624,0,3,3,0,2129,0,720,2160
63625,0,4,4,123,485,-59,137,549
63626,0,7,7,365,1461,0,500,3501
63628,0,2,2,607,607,184,395,791
63629,0,1,1,1795,1795,1795,1795,1795
63631,0,3,3,1065,1065,396,649,1948
63632,1,1,1,-243,-243,-243,-243,-243
63633,0,3,3,1034,1888,487,1136,3409
63634,0,7,8,973,2406,31,954,7639
63635,0,2,2,668,668,31,349,699
63636,0,7,7,336,669,-304,182,1280
63637,0,2,3,972,1461,972,1258,3774
63638,0,3,3,0,2129,0,720,2160
63639,0,5,5,702,3045,212,1010,5054
63640,0,4,4,699,699,-243,182,730
63641,0,3,3,487,1219,487,801,2405
63642,0,3,3,428,428,426,426,1280
63643,0,5,6,427,1339,-90,461,2771
63644,0,3,4,913,913,0,373,1492
63645,0,2,3,915,2891,365,1390,4171
63646,0,10,10,790,1185,153,690,6909
63647,0,3,3,365,2344,365,1045,3136
63648,0,4,5,304,762,31,395,1979
63649,0,2,2,2740,2740,2618,2679,5358
63650,0,5,5,334,1035,-243,395,1979
63651,0,6,6,181,974,-212,299,1795
63652,0,2,2,426,426,-304,61,122
63653,0,1,3,790,1126,610,842,2526
63654,0,4,7,153,1338,153,595,4171
63655,0,4,4,365,791,90,456,1826
63656,0,4,4,365,699,123,403,1614
63658,0,2,3,1461,1461,610,954,2863
63659,0,1,1,5448,5448,5448,5448,5448
63660,0,3,3,120,1826,120,730,2191
63661,0,8,8,273,2769,-181,608,4870
63662,0,3,3,2132,2161,365,1552,4658
63663,0,4,6,638,1949,275,867,5205
63664,0,5,8,366,700,0,338,2710
63665,0,3,3,1246,2922,914,1694,5082
63666,0,1,1,883,883,883,883,883
63667,0,3,6,335,1096,184,578,3471
63668,0,4,4,515,1400,-304,448,1795
63669,0,2,2,153,426,153,289,579
63670,0,2,3,92,1280,92,781,2344
63671,0,1,1,6880,6880,6880,6880,6880
63672,0,4,4,4202,4202,577,1872,7489
63673,0,1,5,546,1430,546,943,4717
63674,0,4,5,365,1247,245,481,2405
63675,0,6,6,122,1614,122,583,3501
63676,0,1,1,365,365,365,365,365
63677,0,4,5,212,820,-90,395,1979
63678,0,3,3,640,2252,214,1035,3106
63679,0,4,4,273,1096,273,487,1948
63680,0,3,3,792,974,792,903,2710
63681,0,1,1,883,883,883,883,883
63682,0,3,3,1614,2253,822,1563,4689
63683,0,5,6,2496,2496,334,1197,7185
63684,0,3,3,1704,1704,183,1025,3075
63685,0,1,3,1706,5934,-90,2516,7550
63686,0,6,6,365,701,0,274,1645
63687,0,2,4,2891,3987,31,2496,9984
63688,0,1,2,3317,3317,1341,2329,4658
63689,0,1,1,3774,3774,3774,3774,3774
63690,0,2,3,2009,2009,640,1471,4414
63691,0,20,25,92,1188,0,163,4079
63692,0,2,2,578,1036,578,807,1614
63693,0,2,2,607,607,184,395,791
63695,0,1,4,670,2436,426,1149,4597
63696,0,3,3,943,2649,791,1461,4383
63697,0,3,3,365,518,-334,183,549
63698,0,2,2,304,304,-151,76,153
63699,0,1,1,914,914,914,914,914
63704,0,2,2,915,1826,915,1370,2741
63705,0,7,7,1157,1157,61,491,3440
63706,0,3,3,2618,4383,245,2415,7246
63707,0,5,5,458,1188,122,548,2741
63709,0,5,5,730,976,-90,426,2132
63710,0,2,2,1767,1767,1430,1598,3197
63711,0,3,3,366,1887,366,954,2863
63712,0,1,1,4717,4717,4717,4717,4717
63713,0,3,3,335,4171,61,1522,4567
63714,0,1,1,5571,5571,5571,5571,5571
63715,0,5,5,366,516,-90,256,1280
63716,0,1,1,1795,1795,1795,1795,1795
63717,0,3,3,245,1036,245,568,1706
63718,0,1,1,5448,5448,5448,5448,5448
63719,0,1,1,3774,3774,3774,3774,3774
63721,0,6,6,212,1277,212,791,4748
63722,0,3,4,975,1035,640,898,3593
63725,0,7,7,1157,1157,61,491,3440
63726,0,1,1,6880,6880,6880,6880,6880
63727,0,5,5,730,976,-90,426,2132
63728,0,2,3,31,1369,31,538,1614
63729,0,2,2,457,457,0,228,457
63730,0,4,5,1370,1370,31,475,2375
63732,0,2,3,1034,1034,-181,527,1583
63733,0,1,4,365,731,-334,373,1492
63734,0,2,2,1218,1218,0,609,1218
63736,0,1,1,184,184,184,184,184
63737,0,1,1,61,61,61,61,61
63738,1,1,1,-31,-31,-31,-31,-31
63739,0,4,5,699,820,-59,389,1948
63740,0,2,2,1857,1857,-243,807,1614
63741,0,2,2,760,760,-181,289,579
63742,0,2,2,976,976,334,655,1310
63743,0,1,1,365,365,365,365,365
63744,0,3,4,1461,1885,306,1004,4018
63745,0,1,1,214,214,214,214,214
63746,0,4,4,457,853,-243,342,1371
63747,0,3,3,395,395,-212,71,214
63748,0,2,2,700,2010,700,1355,2710
63749,0,5,5,1188,1188,122,548,2741
63750,0,3,4,426,852,153,525,2101
63751,0,2,2,1491,1491,184,837,1675
63752,0,2,2,639,639,-243,198,396
63753,0,1,1,2557,2557,2557,2557,2557
63754,0,2,2,455,2863,455,1659,3318
63755,0,3,3,1887,1887,-181,801,2405
63756,0,1,2,365,365,-181,92,184
63757,0,3,3,1614,1614,-212,558,1675
63759,0,5,6,365,640,92,395,2375
63760,1,1,1,-181,-181,-181,-181,-181
63761,0,3,3,1218,3834,1218,2222,6666
63762,0,4,4,365,1004,153,510,2040
63764,1,1,1,-151,-151,-151,-151,-151
63765,0,2,2,548,579,548,563,1127
63766,0,3,3,395,1553,-273,558,1675
63767,0,2,2,457,457,0,228,457
63769,0,2,2,335,335,-304,15,31
63770,0,1,1,4597,4597,4597,4597,4597
63771,0,3,5,946,1826,243,840,4202
63772,0,2,2,214,1096,214,655,1310
63773,0,2,3,610,610,0,314,944
63774,0,1,1,306,306,306,306,306
63775,0,1,1,214,214,214,214,214
63776,0,4,4,943,2010,516,1126,4505
63777,0,1,1,184,184,184,184,184
63778,0,3,3,701,701,92,426,1280
63779,0,1,1,1948,1948,1948,1948,1948
63780,0,1,1,1218,1218,1218,1218,1218
63781,0,2,2,275,365,275,320,640
63782,0,2,2,184,1096,184,640,1280
63783,0,1,1,1430,1430,1430,1430,1430
63784,0,8,8,395,426,122,300,2405
63787,0,2,2,2069,2069,306,1187,2375
63788,0,3,3,1581,1706,61,1116,3348
63789,1,1,1,-181,-181,-181,-181,-181
63790,0,3,3,4505,4505,670,2354,7062
63791,0,1,1,1645,1645,1645,1645,1645
63792,0,1,1,1310,1310,1310,1310,1310
63793,0,3,3,792,792,-243,183,549
63794,0,2,2,547,2132,547,1339,2679
63795,0,2,3,303,1157,303,598,1795
63796,0,5,5,1492,1675,366,1095,5479
63797,0,1,1,791,791,791,791,791
63798,0,5,5,2465,2465,-243,1114,5571
63799,0,3,3,730,1005,336,690,2071
63800,0,1,1,1461,1461,1461,1461,1461
63801,0,1,2,699,1280,699,989,1979
63802,0,1,2,1522,1522,184,853,1706
63803,0,3,3,792,792,-243,183,549
63804,0,3,3,2740,2740,214,1431,4293
63805,0,1,1,3987,3987,3987,3987,3987
63806,0,6,6,365,943,-181,395,2375
63807,0,1,1,1005,1005,1005,1005,1005
63808,0,2,2,2467,2467,365,1416,2832
63809,0,3,3,1461,1461,548,1045,3136
63810,0,5,5,1858,1858,184,840,4202
63811,0,2,2,973,973,-59,457,914
63812,0,4,4,120,943,120,365,1461
63813,0,2,2,2007,2007,306,1156,2313
63814,0,3,4,212,1673,-212,448,1795
63815,0,1,2,1765,1765,-90,837,1675
63816,0,2,2,1096,1675,1096,1385,2771
63817,0,3,4,245,365,92,236,944
63818,0,2,2,730,730,-120,305,610
63819,0,2,3,487,487,0,294,883
63820,0,4,4,366,3501,366,1415,5663
63821,0,3,3,548,548,62,314,944
63822,0,3,5,761,761,365,468,2344
63823,0,4,4,1826,2649,-31,1141,4567
63824,0,3,3,4505,4505,670,2354,7062
63825,0,1,1,2405,2405,2405,2405,2405
63826,0,4,8,365,761,92,437,3501
63827,0,2,3,303,1157,303,598,1795
63828,0,5,5,1492,1675,366,1095,5479
63830,0,2,2,547,2132,547,1339,2679
63831,0,4,4,547,547,30,289,1157
63833,0,2,2,487,1979,487,1233,2466
63834,0,5,6,457,639,-273,258,1553
63835,0,4,4,790,3348,610,1544,6178
63836,0,2,3,1644,1857,426,1309,3927
63837,0,1,3,1186,1186,0,608,1826
63838,0,4,4,547,547,30,289,1157
63839,0,4,4,1826,2649,-31,1141,4567
63840,0,1,1,1005,1005,1005,1005,1005
63841,0,4,4,153,578,122,312,1249
63842,0,4,5,31,791,-304,176,883
63843,0,2,2,914,914,122,518,1036
63844,1,1,1,-31,-31,-31,-31,-31
63845,0,1,1,487,487,487,487,487
63847,0,2,2,853,853,-304,274,549
63848,0,2,2,1492,1492,153,822,1645
63850,0,1,3,549,2069,-243,791,2375
63851,0,3,4,487,1430,273,875,3501
63853,0,3,3,1035,1035,-120,436,1310
63855,0,3,4,365,1522,365,776,3106
63856,0,3,3,974,974,92,426,1280
63857,0,3,3,730,1523,-243,670,2010
63858,0,2,2,549,549,0,274,549
63859,0,2,2,457,457,-243,107,214
63862,0,2,2,792,792,-243,274,549
63865,0,2,2,914,914,122,518,1036
63866,0,3,3,0,549,-243,102,306
63868,0,2,3,151,518,61,243,730
63869,0,2,2,1400,1400,791,1095,2191
63870,0,1,1,822,822,822,822,822
63871,0,1,2,122,883,122,502,1005
63872,0,1,1,487,487,487,487,487
63873,0,6,7,335,2222,-212,443,3106
63874,0,1,1,2526,2526,2526,2526,2526
63875,0,1,1,549,549,549,549,549
63876,0,1,1,1341,1341,1341,1341,1341
63877,0,3,3,273,640,273,487,1461
63878,0,2,2,366,730,366,548,1096
63879,0,4,4,304,2191,-212,669,2679
63880,0,2,2,122,2283,122,1202,2405
63881,0,1,2,62,122,62,92,184
63882,0,3,3,365,639,-90,304,914
63883,0,2,3,276,638,-304,203,610
63885,0,2,3,1126,2407,699,1410,4232
63886,0,3,3,395,762,395,558,1675
63887,0,1,1,3409,3409,3409,3409,3409
63888,0,1,2,62,487,62,274,549
63889,0,4,4,365,426,0,236,944
63890,0,1,1,334,334,334,334,334
63891,0,1,1,4140,4140,4140,4140,4140
63892,0,1,4,792,1157,304,654,2618
63893,0,1,1,549,549,549,549,549
63894,0,3,3,974,1522,791,1095,3287
63895,0,4,4,334,396,-212,220,883
63897,0,3,3,914,1400,-304,670,2010
63898,0,2,2,915,915,730,822,1645
63899,0,2,2,396,396,-151,122,245
63900,0,5,5,336,336,153,256,1280
63901,0,5,5,61,730,0,335,1675
63902,0,3,3,120,306,120,233,699
63903,0,4,4,365,395,-334,144,579
63904,0,1,1,1310,1310,1310,1310,1310
63905,1,1,1,-212,-212,-212,-212,-212
63906,0,3,3,1095,2101,578,1258,3774
63907,0,3,3,1096,1096,215,670,2010
63908,0,4,4,336,730,-212,335,1341
63909,0,10,11,182,2132,61,406,4475
63910,1,3,3,61,184,-304,-19,-59
63911,0,1,2,1124,1124,-59,532,1065
63912,0,3,4,215,215,-334,46,184
63913,0,1,2,3652,3652,1402,2527,5054
63914,0,3,3,2557,2557,-304,923,2771
63915,0,2,2,1796,1796,214,1005,2010
63916,0,2,2,303,396,303,349,699
63917,0,1,1,184,184,184,184,184
63918,0,2,2,92,92,61,76,153
63919,0,2,2,548,3379,548,1963,3927
63920,0,3,3,577,761,519,619,1857
63921,0,1,1,1341,1341,1341,1341,1341
63922,0,2,2,700,700,214,457,914
63923,0,3,3,1764,2435,1036,1745,5235
63924,0,1,1,3167,3167,3167,3167,3167
63925,0,2,2,455,455,-90,182,365
63926,0,2,2,334,334,-212,61,122
63929,0,3,4,92,212,-212,53,214
63930,0,3,4,214,3744,214,1331,5327
63931,0,3,3,3379,3379,1520,2222,6666
63932,0,1,1,1157,1157,1157,1157,1157
63933,0,1,1,3409,3409,3409,3409,3409
63934,0,2,2,2618,2618,426,1522,3044
63936,0,4,4,92,577,-181,236,944
63937,0,3,3,334,3744,274,1450,4352
63939,0,2,2,426,426,214,320,640
63940,0,5,7,823,881,-181,452,3167
63942,0,2,2,548,944,548,746,1492
63943,0,1,2,1461,1461,1065,1263,2526
