user_id,location,moved_after_2019,companies_worked,country,max_duration,Business,Design,IT,Other,N_Skills,English,German,Turkish,French,Spanish,Chinese,NLanguages,start_date_edu,end_date_edu,degree_edu,field_edu
35292,Turkey,0,3,TR,1553,0,3,8,38,49,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
20917,Turkey,1,5,TR,1614,0,1,14,31,46,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
15534,Turkey,0,1,Unsure,518,0,0,6,15,21,2,0,5,0,0,0,2,2013-09-01,2022-06-01,3,Other
21794,Turkey,0,2,Unsure,397,0,0,3,1,4,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
26010,Turkey,0,4,Unsure,2071,0,1,8,13,22,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
21174,Turkey,1,7,TR,2679,0,0,7,9,16,2,0,2,0,0,0,2,2100-01-01,2100-01-01,2,Other
26846,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
47620,Turkey,0,1,Unsure,275,0,0,4,14,18,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
36527,Turkey,1,1,TR,2617,0,0,11,38,49,4,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
3884,Turkey,0,2,Unsure,274,0,0,8,14,22,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
47212,Turkey,0,2,TR,3653,1,0,19,30,50,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
5641,Turkey,0,3,TR,1127,0,0,13,16,29,2,0,0,0,0,0,3,2100-01-01,2100-01-01,1,Other
15148,Turkey,0,2,Unsure,0,0,0,3,10,13,2,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Other
22407,Turkey,0,2,Unsure,153,0,0,4,8,12,2,0,0,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
38467,Turkey,0,4,Unsure,883,0,0,3,10,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
48060,Turkey,0,4,Unsure,1584,0,0,7,10,17,3,1,0,1,0,0,1,2100-01-01,2100-01-01,2,Other
25853,Turkey,0,2,TR,945,0,0,5,7,12,4,1,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
36129,Turkey,0,1,Unsure,92,0,0,3,11,14,3,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
62907,Turkey,1,4,Unsure,1522,0,0,4,4,8,2,0,2,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
18355,Turkey,1,4,Unsure,853,0,0,8,6,14,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
7066,Turkey,0,2,TR,3044,1,0,3,10,14,4,0,0,3,0,0,3,2100-01-01,2100-01-01,3,Other
18296,Turkey,1,4,Unsure,1826,0,0,12,17,29,2,0,2,0,0,0,2,2100-01-01,2100-01-01,2,Other
22005,Turkey,0,1,Unsure,5448,0,1,4,13,18,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
12484,Turkey,0,4,Unsure,1888,0,0,2,36,38,3,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Engineering
36039,Turkey,0,2,Unsure,0,0,0,4,13,17,2,0,5,0,0,0,2,2021-09-01,2100-01-01,3,Engineering
43661,Turkey,1,4,TR,852,0,0,15,33,48,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
21262,Turkey,0,1,Unsure,365,0,0,2,10,12,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
8809,Turkey,0,3,TR,820,0,0,6,13,19,4,0,5,0,0,0,3,2100-01-01,2100-01-01,2,Other
14405,Turkey,0,4,Unsure,1370,0,0,0,5,5,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
44674,Turkey,0,3,Unsure,1916,0,0,7,19,26,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
56850,Turkey,1,6,Unsure,1095,0,0,8,5,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
27409,Turkey,0,1,TR,487,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
39775,Turkey,0,1,TR,2922,0,0,2,1,3,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
17161,Turkey,1,4,TR,1004,0,0,9,8,17,2,0,2,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
24829,Turkey,0,2,Unsure,0,0,0,12,26,38,4,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
27626,Turkey,0,2,Unsure,3136,2,2,6,14,24,2,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
45727,Turkey,1,3,Unsure,5386,0,0,1,9,10,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
56721,Turkey,1,6,TR,2283,0,0,6,14,20,2,0,5,0,0,0,2,2010-09-01,2016-09-01,2,Other
33486,Turkey,0,1,Unsure,426,0,0,3,16,19,2,0,0,0,0,0,2,2020-09-01,2022-09-01,1,Other
61620,Turkey,0,3,TR,3409,0,1,2,7,10,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
44466,Turkey,0,5,Unsure,2344,0,1,13,36,50,3,0,5,0,0,0,2,2100-01-01,2021-01-01,3,Engineering
22127,Turkey,0,3,TR,8523,0,1,10,35,46,2,0,2,0,0,0,2,2100-01-01,2100-01-01,1,Mathematics
21716,Turkey,0,2,Unsure,0,0,0,3,31,34,2,0,5,0,0,0,2,2021-06-01,2021-07-01,3,Engineering
43945,Turkey,1,5,TR,2679,0,1,15,30,46,3,2,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
33115,Turkey,1,3,TR,488,0,1,5,13,19,4,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
38438,Turkey,0,2,Unsure,0,0,0,3,3,6,2,0,5,0,0,0,2,2021-09-01,2025-06-01,2,Engineering
630,Turkey,1,5,TR,457,0,0,9,13,22,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
40227,Turkey,0,2,Unsure,0,0,0,5,2,7,3,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Other
45137,Turkey,0,2,Unsure,1096,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
65744,Turkey,1,6,Unsure,2891,0,0,1,7,8,2,0,5,0,0,0,2,2100-01-01,2100-01-01,4,Business
22118,Turkey,0,7,Unsure,2434,0,0,1,20,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
18050,Turkey,0,2,Unsure,0,0,2,4,11,17,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
20635,Turkey,1,5,TR,3167,0,0,10,17,27,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
23247,Turkey,1,4,TR,1734,0,0,2,14,16,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
65314,Turkey,1,4,TR,5113,5,2,4,39,50,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
10197,Turkey,0,6,Unsure,2251,0,0,11,35,46,4,1,0,0,1,0,3,2019-09-01,2020-09-01,3,Other
21749,Turkey,1,3,TR,1765,1,1,10,34,46,4,0,5,0,2,0,2,2100-01-01,2100-01-01,2,Other
22273,Turkey,1,3,Unsure,2588,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Science
31434,Turkey,0,2,Unsure,1064,0,0,2,2,4,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
13951,Turkey,0,1,Unsure,4962,0,4,2,15,21,2,0,2,0,0,0,3,2100-01-01,2100-01-01,2,Other
56791,Turkey,0,5,Unsure,2922,0,1,4,21,26,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
41877,Turkey,1,2,TR,4901,0,1,2,5,8,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
57166,Turkey,0,2,Unsure,0,0,0,7,15,22,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
20108,Turkey,1,3,Unsure,944,0,0,4,9,13,2,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Science
57003,Turkey,0,3,TR,853,0,0,12,21,33,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
58424,Turkey,0,2,Unsure,0,0,0,4,4,8,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Mathematics
57412,Turkey,1,6,Unsure,2009,0,0,6,9,15,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
23582,Turkey,1,4,TR,1279,0,0,11,16,27,5,0,4,2,0,0,2,2100-01-01,2100-01-01,2,Other
12068,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
16914,Turkey,1,6,Other,2405,0,0,18,32,50,3,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
24785,Turkey,0,2,Unsure,669,0,0,7,26,33,5,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
33315,Turkey,0,1,Unsure,2010,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Business
14657,Turkey,0,1,Other,1583,0,0,14,31,45,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
44196,Turkey,1,2,Unsure,2649,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
62409,Turkey,0,2,TR,395,0,0,2,0,2,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
4510,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
25107,Turkey,0,3,Unsure,974,0,0,7,11,18,4,0,5,1,0,0,2,2100-01-01,2100-01-01,2,Other
65205,Turkey,0,6,TR,8524,1,1,7,38,47,4,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
8215,Turkey,1,5,Unsure,5204,0,0,6,11,17,3,0,5,0,1,0,3,2100-01-01,2100-01-01,3,Other
19751,Turkey,0,1,Unsure,214,0,1,6,15,22,2,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
24740,Turkey,0,2,Unsure,0,0,0,4,2,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
55763,Turkey,0,1,TR,61,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
33007,Turkey,0,3,Unsure,1065,0,0,2,4,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
3598,Turkey,0,4,Unsure,2861,0,0,0,8,8,2,0,5,0,0,0,2,2020-10-01,2022-06-01,2,Business
59005,Turkey,0,1,Unsure,5571,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
48049,Turkey,0,5,TR,1583,0,1,3,9,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
24690,Turkey,0,2,Unsure,638,0,1,2,13,16,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
34932,Turkey,0,2,Unsure,0,0,1,6,14,21,2,0,5,0,0,0,2,2015-07-01,2019-07-01,3,Science
56073,Turkey,0,2,Unsure,0,0,0,1,7,8,3,0,4,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
2081,Turkey,1,4,Unsure,2160,0,0,16,34,50,3,0,5,0,0,0,4,2100-01-01,2100-01-01,2,Other
24808,Turkey,0,1,TR,92,0,2,5,1,8,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
29827,Turkey,1,2,Unsure,2557,0,0,6,22,28,4,0,0,1,0,0,2,2100-01-01,2100-01-01,3,Engineering
36914,Turkey,0,4,TR,1614,0,1,1,40,42,5,2,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
61175,Turkey,0,4,Unsure,3469,0,0,8,18,26,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
25243,Turkey,0,2,Unsure,427,0,0,6,6,12,3,0,3,0,0,0,2,2100-01-01,2100-01-01,2,Other
39253,Turkey,1,4,TR,1156,0,0,4,8,12,2,0,2,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
50625,Turkey,1,5,TR,518,0,0,5,20,25,3,0,5,0,0,0,1,2020-09-01,2023-05-01,2,Science
59360,Turkey,0,1,Unsure,2679,0,0,4,6,10,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
27155,Turkey,0,3,TR,1614,0,1,4,26,31,4,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
58017,Turkey,1,4,TR,4230,0,1,10,37,48,5,0,0,0,0,0,1,2100-01-01,2100-01-01,1,Other
8379,Turkey,0,2,TR,610,0,0,7,7,14,3,0,5,0,0,0,3,2100-01-01,2100-01-01,3,Other
65196,Turkey,0,2,Unsure,4657,0,0,6,17,23,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
35827,Turkey,1,2,TR,6513,0,0,0,11,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
22595,Turkey,1,2,Unsure,638,0,2,14,32,48,3,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
36604,Turkey,0,1,Unsure,3471,0,1,4,12,17,3,0,0,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
23362,Turkey,0,2,TR,6178,1,0,9,21,31,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
15607,Turkey,0,1,Unsure,306,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
52443,Turkey,0,3,Unsure,1338,0,0,3,25,28,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
64541,Turkey,0,2,TR,731,0,0,1,4,5,2,0,5,0,0,0,2,2100-01-01,2021-07-01,2,Engineering
1608,Turkey,0,3,TR,610,0,1,1,9,11,3,0,0,0,0,0,4,2100-01-01,2100-01-01,1,Other
65813,Turkey,1,1,TR,2557,1,0,8,15,24,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
1978,Turkey,0,2,Unsure,762,0,0,1,13,14,3,0,5,0,0,0,4,2100-01-01,2100-01-01,2,Engineering
45974,Turkey,0,3,Unsure,1249,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
29998,Turkey,0,2,TR,5874,0,0,4,9,13,2,0,0,0,0,0,2,2100-01-01,2100-01-01,3,Science
51298,Turkey,1,6,Unsure,3440,0,1,6,18,25,2,0,2,0,0,0,1,2100-01-01,2100-01-01,2,Other
42100,Turkey,0,2,TR,273,0,0,11,38,49,3,0,5,0,0,0,2,2014-09-01,2017-01-01,2,Other
13830,Turkey,0,2,Unsure,0,1,0,2,20,23,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
29,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
4474,Turkey,0,1,Unsure,1310,1,0,2,4,7,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
27137,Turkey,0,3,TR,548,0,0,2,6,8,3,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
39539,Turkey,0,1,TR,2344,0,0,5,6,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
18514,Turkey,1,5,Unsure,2526,0,0,2,3,5,5,2,8,0,0,0,2,2100-01-01,2100-01-01,2,Science
32166,Turkey,1,1,TR,273,0,0,13,36,49,4,1,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
5585,Turkey,0,1,Unsure,334,1,0,5,9,15,3,0,0,0,0,0,3,2013-09-01,2021-07-01,2,Mathematics
27823,Turkey,0,3,TR,2222,0,0,5,16,21,3,1,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
289,Turkey,0,2,Unsure,0,0,1,3,7,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
41239,Turkey,0,2,Unsure,2161,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
55008,Turkey,0,2,TR,488,0,0,8,7,15,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
14486,Turkey,1,3,TR,3833,1,1,0,23,25,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
13037,Turkey,0,2,Unsure,1065,0,1,3,9,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
13424,Turkey,0,2,Unsure,395,0,0,6,10,16,2,0,0,0,0,0,3,2100-01-01,2100-01-01,2,Engineering
43149,Turkey,0,1,Unsure,122,0,0,10,7,17,4,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Other
31557,Turkey,0,3,Unsure,5600,0,0,5,3,8,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
25384,Turkey,1,3,TR,518,0,0,9,21,30,2,0,2,0,0,0,2,2100-01-01,2100-01-01,3,Other
65722,Turkey,1,4,Unsure,792,0,0,0,7,7,4,0,2,0,0,0,1,2100-01-01,2100-01-01,2,Other
25071,Turkey,0,2,Unsure,0,1,1,2,23,27,4,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
65631,Turkey,0,2,Unsure,0,0,0,3,7,10,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
64301,Turkey,0,4,Unsure,1065,0,0,0,1,1,2,0,5,0,0,0,1,2100-01-01,2100-01-01,1,Other
53149,Turkey,0,6,TR,3014,0,0,20,15,35,3,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
18726,Turkey,0,5,Unsure,1798,0,1,8,16,25,2,0,5,0,0,0,2,2021-09-01,2100-01-01,2,Science
42664,Turkey,0,2,TR,3684,0,1,10,38,49,4,4,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
2586,Turkey,0,2,Unsure,2802,0,1,14,35,50,4,0,0,0,0,0,4,2100-01-01,2100-01-01,1,Other
3733,Turkey,0,2,Unsure,945,0,0,6,2,8,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
59992,Turkey,0,2,Unsure,1430,0,0,8,8,16,3,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Other
56644,Turkey,0,4,Unsure,5630,0,0,3,38,41,3,0,0,4,0,0,1,2100-01-01,2100-01-01,3,Other
28192,Turkey,0,2,Unsure,0,0,1,5,5,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
45385,Turkey,0,1,Unsure,1005,0,0,5,10,15,2,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
32522,Turkey,0,2,Unsure,0,0,0,3,2,5,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
52006,Turkey,1,5,Unsure,3591,0,0,6,11,17,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
65087,Turkey,0,4,TR,1124,0,0,17,29,46,3,1,5,0,0,0,1,2100-01-01,2100-01-01,3,Engineering
62233,Turkey,0,5,Unsure,1553,2,1,8,39,50,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
2227,Turkey,0,1,Unsure,3652,0,0,6,15,21,3,0,5,0,0,0,4,2100-01-01,2100-01-01,2,Other
30770,Turkey,0,3,TR,3410,0,2,15,23,40,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
11291,Turkey,0,5,Unsure,3137,3,1,2,9,15,3,0,5,0,0,0,3,2100-01-01,2100-01-01,3,Engineering
2915,Turkey,0,2,Unsure,0,1,0,7,16,24,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
60903,Turkey,0,3,Unsure,519,0,0,11,21,32,3,0,5,2,0,0,1,2100-01-01,2100-01-01,2,Engineering
50980,Turkey,1,2,TR,395,0,0,7,15,22,2,0,2,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
38152,Turkey,1,3,Unsure,1369,1,0,4,10,15,2,0,5,0,0,0,2,2021-10-01,2023-06-01,3,Other
20627,Turkey,0,3,Unsure,1705,1,1,4,24,30,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
25179,Turkey,1,2,Unsure,365,0,0,4,8,12,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
52951,Turkey,0,1,TR,487,0,2,6,3,11,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
9100,Turkey,0,4,Unsure,1614,0,0,9,14,23,3,0,5,0,0,0,3,2100-01-01,2100-01-01,1,Engineering
64735,Turkey,0,3,TR,3775,0,1,10,10,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,4,Other
52745,Turkey,1,3,TR,1765,0,0,6,6,12,3,0,5,0,0,0,1,2100-01-01,2100-01-01,1,Engineering
57524,Turkey,0,2,Unsure,1033,1,1,17,31,50,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
51842,Turkey,0,5,Unsure,2557,0,0,6,15,21,2,0,5,0,0,0,2,2005-09-01,2009-06-01,2,Engineering
56100,Turkey,0,4,Unsure,1431,0,0,4,20,24,3,2,5,0,0,0,1,2012-09-01,2016-06-01,2,Other
9500,Turkey,0,2,Unsure,0,0,0,1,5,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
32015,Turkey,0,2,TR,31,0,0,3,10,13,3,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
51250,Turkey,1,7,TR,2525,1,1,11,37,50,4,0,0,0,0,0,1,2014-09-01,2018-12-01,2,Business
22849,Turkey,1,4,TR,3471,1,1,4,20,26,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
54660,Turkey,1,2,Unsure,1492,0,4,6,21,31,3,0,0,0,1,0,1,2100-01-01,2100-01-01,3,Other
49603,Turkey,0,1,TR,944,0,0,9,5,14,3,0,0,0,0,0,1,2100-01-01,2100-01-01,3,Other
29455,Turkey,1,3,Unsure,1948,0,0,4,25,29,4,0,0,1,0,0,2,2019-09-01,2024-06-01,3,Other
4610,Turkey,0,1,Unsure,2557,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
54169,Turkey,1,4,TR,1309,0,0,7,21,28,2,0,5,0,0,0,2,2021-09-01,2024-09-01,3,Engineering
4943,Turkey,0,6,TR,6424,2,0,5,8,15,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Engineering
24061,Turkey,0,2,TR,2010,0,0,0,6,6,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
12577,Turkey,0,2,Unsure,0,0,0,0,13,13,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
12384,Turkey,0,1,Unsure,184,0,1,5,15,21,2,0,0,0,0,0,3,2100-01-01,2100-01-01,2,Engineering
819,Turkey,0,2,TR,854,0,0,7,13,20,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
48118,Turkey,1,6,Unsure,1584,0,0,6,14,20,2,0,5,0,0,0,1,2100-01-01,2100-01-01,2,Engineering
13489,Turkey,0,2,Unsure,0,0,0,2,8,10,2,0,0,0,0,0,3,2100-01-01,2100-01-01,2,Mathematics
26245,Turkey,0,2,Unsure,3743,0,0,10,20,30,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
38588,Turkey,0,1,TR,2344,0,0,1,6,7,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
42083,Turkey,1,5,Unsure,2344,0,0,15,22,37,5,2,5,0,1,0,2,2021-08-01,2023-06-01,3,Other
53642,Turkey,0,3,Unsure,1246,0,0,2,3,5,2,0,5,0,0,0,2,2100-01-01,2022-06-01,3,Engineering
58427,Turkey,0,3,Unsure,975,0,0,0,26,26,3,0,0,0,0,0,1,2021-04-01,2021-10-01,3,Engineering
12605,Turkey,1,2,Unsure,1492,0,0,0,6,6,2,0,5,0,0,0,2,2017-09-01,2019-04-01,2,Other
9267,Turkey,0,3,TR,3075,0,0,5,10,15,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
48111,Turkey,0,4,TR,2679,0,1,2,15,18,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Other
1938,Turkey,0,2,Unsure,2435,0,0,2,15,17,2,0,2,0,0,0,4,2100-01-01,2100-01-01,2,Engineering
1398,Turkey,0,2,TR,883,0,0,4,3,7,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
20522,Turkey,0,1,TR,365,0,0,4,14,18,3,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
1666,Turkey,0,2,TR,215,0,0,6,4,10,3,0,5,0,0,0,4,2100-01-01,2100-01-01,3,Other
46802,Turkey,1,4,TR,3012,0,0,7,14,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
33792,Turkey,0,6,TR,2192,0,0,5,10,15,3,2,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
24123,Turkey,0,1,Unsure,61,0,0,4,16,20,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
26479,Turkey,0,1,TR,610,1,0,2,10,13,4,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
38358,Turkey,0,2,TR,2861,0,1,1,5,7,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Science
48857,Turkey,0,1,TR,549,0,0,8,10,18,2,0,2,0,0,0,1,2100-01-01,2100-01-01,3,Engineering
1797,Turkey,0,4,Unsure,1979,0,1,9,22,32,3,1,5,0,0,0,4,2008-09-01,2012-05-01,3,Engineering
38135,Turkey,1,4,TR,1369,0,0,6,6,12,3,3,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
60989,Turkey,0,2,TR,823,0,1,6,7,14,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Other
14915,Turkey,0,2,TR,123,0,1,9,13,23,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
63383,Turkey,1,8,TR,6543,0,0,20,27,47,2,0,0,0,0,0,1,2100-01-01,2100-01-01,4,Other
64435,Turkey,1,4,Unsure,1856,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
30497,Turkey,0,6,TR,2800,1,0,2,19,22,4,5,5,2,0,0,2,2100-01-01,2100-01-01,2,Engineering
23514,Turkey,0,4,TR,1918,0,0,1,24,25,2,0,0,0,0,0,2,2010-09-01,2021-06-01,3,Other
32671,Turkey,0,2,Unsure,396,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Business
14502,Turkey,0,3,Unsure,1979,0,4,4,32,40,3,0,5,0,0,0,3,2100-01-01,2100-01-01,3,Other
25511,Turkey,0,1,Unsure,914,0,0,10,11,21,5,2,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
65943,Turkey,0,2,Unsure,0,0,0,10,7,17,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
46614,Turkey,1,4,TR,1523,0,1,2,35,38,3,0,3,0,0,0,2,2015-12-01,2100-01-01,3,Engineering
48629,Turkey,0,1,Unsure,1218,0,0,3,1,4,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Other
53410,Turkey,1,6,Unsure,2100,0,1,12,12,25,2,0,0,0,0,0,1,2100-01-01,2100-01-01,2,Other
27522,Turkey,1,6,Unsure,2009,0,0,7,11,18,2,0,5,0,0,0,2,2100-01-01,2100-01-01,3,Engineering
43023,Turkey,0,2,Unsure,0,0,0,3,7,10,2,0,2,0,0,0,2,2100-01-01,2100-01-01,1,Other
11439,Turkey,0,2,Unsure,0,0,0,7,12,19,2,0,5,0,0,0,2,2100-01-01,2100-01-01,1,Other
38876,Turkey,0,5,Unsure,3560,0,0,11,37,48,2,2,0,0,0,0,2,2100-01-01,2100-01-01,3,Other
61898,Turkey,0,2,Unsure,0,0,0,6,15,21,2,0,5,0,0,0,2,2100-01-01,2100-01-01,2,Engineering
41117,Turkey,0,1,TR,184,0,0,4,10,14,4,0,0,0,0,0,2,2100-01-01,2100-01-01,2,Other
